Timestamp,Description,IP,Slave,Register,Register_Name,Value
2025-07-18 13:41:21 PM,PM C2P Substation,10.129.7.25,5,1209,Imported Energy CH1 (MSW),71372.9375
2025-07-18 13:41:21 PM,PM C1L2 Substation,10.129.7.22,4,1209,Imported Energy CH1 (MSW),103981.515625
2025-07-18 13:41:21 PM,PM Autoclave 2,10.129.7.8,7,1209,Imported Energy CH1 (MSW),4794.76025390625
2025-07-18 13:41:21 PM,PM C1L1 Substation,10.129.7.21,3,1209,Imported Energy CH1 (MSW),37578.265625
2025-07-18 13:41:21 PM,PM Autoclave 5,10.129.7.10,6,1209,Imported Energy CH1 (MSW),222360.796875
2025-07-18 13:41:21 PM,PM C1A Substation,10.129.7.23,11,1209,Imported Energy CH1 (MSW),1.8132802128363133e-42
2025-07-18 13:41:21 PM,PM Autoclave 8,10.129.7.13,8,1209,Imported Energy CH1 (MSW),70332.8203125
2025-07-18 13:41:21 PM,PM Drop Bottom,10.129.7.16,15,1209,Imported Energy CH1 (MSW),273073.96875
2025-07-18 13:41:21 PM,PM Autoclave 9,10.129.7.14,23,1209,Imported Energy CH1 (MSW),286322.9375
2025-07-18 13:41:21 PM,PM Autoclave 3,10.129.7.7,17,1209,Imported Energy CH1 (MSW),34398.44140625
2025-07-18 13:41:21 PM,PM B2 Substation,10.129.7.19,12,1209,Imported Energy CH1 (MSW),355812.375
2025-07-18 13:41:21 PM,PM C2L Substation,10.129.7.24,9,1209,Imported Energy CH1 (MSW),90667.921875
2025-07-18 13:41:21 PM,PM A1 Substation,10.129.7.17,14,1209,Imported Energy CH1 (MSW),3070850.75
2025-07-18 13:41:21 PM,PM Autoclave 10,10.129.7.15,20,1209,Imported Energy CH1 (MSW),369968.59375
2025-07-18 13:41:21 PM,PM Autoclave 4,10.129.7.9,18,1209,Imported Energy CH1 (MSW),43509.98828125
2025-07-18 13:41:21 PM,PM Autoclave 1,10.129.7.6,19,1209,Imported Energy CH1 (MSW),100389.9609375
2025-07-18 13:41:21 PM,PM B3 Substation,10.129.7.20,13,1209,Imported Energy CH1 (MSW),848100.375
2025-07-18 13:41:21 PM,PM Autoclave 6,10.129.7.11,22,1209,Imported Energy CH1 (MSW),75842.421875
2025-07-18 13:41:21 PM,PM A3 Substation,10.129.7.18,16,1209,Imported Energy CH1 (MSW),1367400.25
2025-07-18 13:41:24 PM,PM C2P Substation,10.129.7.25,5,1209,Imported Energy CH1 (MSW),71372.9453125
2025-07-18 13:41:24 PM,PM Autoclave 2,10.129.7.8,7,1209,Imported Energy CH1 (MSW),4794.76171875
2025-07-18 13:41:24 PM,PM C1A Substation,10.129.7.23,11,1209,Imported Energy CH1 (MSW),1.814681511300638e-42
2025-07-18 13:41:24 PM,PM C2L Substation,10.129.7.24,9,1209,Imported Energy CH1 (MSW),90667.9296875
