Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
53984,2037/08/21 01:52:43 AM,76879.27,65458.79,70076.77,212414.81
53985,2037/08/21 02:07:43 AM,76880.46,65459.74,70077.79,212418.00
53986,2037/08/21 02:22:44 AM,76881.66,65460.71,70078.83,212421.20
53987,2037/08/21 02:37:44 AM,76882.95,65461.74,70079.92,212424.61
53988,2037/08/21 02:52:45 AM,76884.12,65462.69,70080.94,212427.75
53989,2037/08/21 03:07:45 AM,76885.32,65463.66,70081.94,212430.92
53990,2037/08/21 03:22:46 AM,76886.50,65464.66,70082.98,212434.12
53991,2037/08/21 03:37:46 AM,76887.75,65465.66,70084.09,212437.50
53992,2037/08/21 03:52:47 AM,76888.97,65466.71,70085.20,212440.87
53993,2037/08/21 04:07:47 AM,76890.34,65467.85,70086.45,212444.62
53994,2037/08/21 04:22:47 AM,76891.56,65468.89,70087.59,212448.03
53995,2037/08/21 04:37:48 AM,76892.82,65470.02,70088.79,212451.62
53996,2037/08/21 04:52:48 AM,76894.06,65471.06,70089.93,212455.06
53997,2037/08/21 05:07:49 AM,76895.33,65472.14,70091.09,212458.56
53998,2037/08/21 05:22:49 AM,76896.58,65473.18,70092.23,212462.00
53999,2037/08/21 05:37:50 AM,76897.87,65474.29,70093.43,212465.59
54000,2037/08/21 05:52:50 AM,76899.08,65475.31,70094.56,212468.95
54001,2037/08/21 06:07:51 AM,76900.36,65476.42,70095.80,212472.59
54002,2037/08/21 06:22:51 AM,76901.56,65477.44,70096.93,212475.94
54003,2037/08/21 06:37:52 AM,76902.73,65478.46,70098.05,212479.23
54004,2037/08/21 06:52:52 AM,76904.16,65479.73,70099.41,212483.30
54005,2037/08/21 07:07:53 AM,76905.66,65481.03,70100.82,212487.50
54006,2037/08/21 07:22:53 AM,76907.14,65482.31,70102.20,212491.66
54007,2037/08/21 07:37:54 AM,76908.59,65483.52,70103.52,212495.64
54008,2037/08/21 07:52:54 AM,76910.01,65484.75,70104.83,212499.58
54009,2037/08/21 08:07:55 AM,76911.41,65485.93,70106.11,212503.45
54010,2037/08/21 08:22:55 AM,76912.75,65487.06,70107.31,212507.12
54011,2037/08/21 08:37:56 AM,76914.09,65488.15,70108.46,212510.72
54012,2037/08/21 08:52:56 AM,76915.44,65489.29,70109.66,212514.39
54013,2037/08/21 09:07:57 AM,76916.71,65490.34,70110.72,212517.77
54014,2037/08/21 09:22:57 AM,76918.05,65491.46,70111.88,212521.41
54015,2037/08/21 09:37:58 AM,76919.53,65492.73,70113.23,212525.50
54016,2037/08/21 09:52:58 AM,76920.87,65493.84,70114.42,212529.12
54017,2037/08/21 10:07:59 AM,76922.24,65495.01,70115.68,212532.94
54018,2037/08/21 10:22:59 AM,76923.62,65496.14,70116.91,212536.67
54019,2037/08/21 10:38:00 AM,76924.90,65497.30,70118.15,212540.34
54020,2037/08/21 10:53:00 AM,76926.23,65498.43,70119.37,212544.03
54021,2037/08/21 11:08:01 AM,76927.53,65499.55,70120.59,212547.67
54022,2037/08/21 11:23:01 AM,76928.80,65500.60,70121.74,212551.16
54023,2037/08/21 11:38:02 AM,76930.08,65501.66,70122.93,212554.66
54024,2037/08/21 11:53:02 AM,76931.27,65502.63,70124.00,212557.91
54025,2037/08/21 12:08:02 PM,76932.49,65503.62,70125.09,212561.20
54026,2037/08/21 12:23:03 PM,76933.64,65504.57,70126.14,212564.34
54027,2037/08/21 12:38:03 PM,76934.79,65505.46,70127.15,212567.41
54028,2037/08/21 12:53:04 PM,76935.87,65506.34,70128.11,212570.31
54029,2037/08/21 01:08:04 PM,76936.93,65507.15,70129.02,212573.09
54030,2037/08/21 01:23:05 PM,76938.02,65508.04,70130.01,212576.06
54031,2037/08/21 01:38:05 PM,76939.14,65508.92,70130.99,212579.06
54032,2037/08/21 01:53:06 PM,76940.27,65509.82,70131.99,212582.09
54033,2037/08/21 02:08:06 PM,76941.34,65510.68,70132.95,212584.97
54034,2037/08/21 02:23:07 PM,76942.36,65511.48,70133.85,212587.69
54035,2037/08/21 02:38:07 PM,76943.38,65512.33,70134.76,212590.47
54036,2037/08/21 02:53:08 PM,76944.34,65513.13,70135.59,212593.06
54037,2037/08/21 03:08:08 PM,76945.37,65514.04,70136.48,212595.91
54038,2037/08/21 03:23:09 PM,76946.32,65514.82,70137.27,212598.41
54039,2037/08/21 03:38:09 PM,76947.31,65515.67,70138.14,212601.12
54040,2037/08/21 03:53:10 PM,76948.30,65516.45,70138.97,212603.72
54041,2037/08/21 04:08:10 PM,76949.26,65517.27,70139.80,212606.34
54042,2037/08/21 04:23:11 PM,76950.22,65518.08,70140.62,212608.92
54043,2037/08/21 04:38:11 PM,76951.18,65518.93,70141.48,212611.59
54044,2037/08/21 04:53:12 PM,76952.15,65519.72,70142.30,212614.19
54045,2037/08/21 05:08:12 PM,76953.17,65520.57,70143.18,212616.91
54046,2037/08/21 05:23:13 PM,76954.11,65521.35,70143.98,212619.44
54047,2037/08/21 05:38:13 PM,76955.12,65522.16,70144.83,212622.11
54048,2037/08/21 05:53:14 PM,76956.08,65522.98,70145.66,212624.72
54049,2037/08/21 06:08:14 PM,76957.09,65523.82,70146.54,212627.44
54050,2037/08/21 06:23:15 PM,76958.06,65524.67,70147.41,212630.14
54051,2037/08/21 06:38:15 PM,76959.05,65525.48,70148.26,212632.78
54052,2037/08/21 06:53:16 PM,76960.05,65526.32,70149.12,212635.50
54053,2037/08/21 07:08:16 PM,76960.91,65527.01,70149.82,212637.75
54054,2037/08/21 07:23:17 PM,76961.83,65527.75,70150.59,212640.16
54055,2037/08/21 07:38:17 PM,76962.70,65528.45,70151.30,212642.44
54056,2037/08/21 07:53:18 PM,76963.62,65529.18,70152.05,212644.84
54057,2037/08/21 08:08:18 PM,76964.52,65529.91,70152.80,212647.22
54058,2037/08/21 08:23:18 PM,76965.41,65530.63,70153.55,212649.59
54059,2037/08/21 08:38:19 PM,76966.28,65531.33,70154.26,212651.87
54060,2037/08/21 08:53:19 PM,76967.17,65532.04,70155.00,212654.22
54061,2037/08/21 09:08:20 PM,76968.16,65532.85,70155.79,212656.78
54062,2037/08/21 09:23:20 PM,76969.08,65533.61,70156.56,212659.25
54063,2037/08/21 09:38:21 PM,76969.97,65534.34,70157.34,212661.66
54064,2037/08/21 09:53:21 PM,76970.88,65535.08,70158.12,212664.09
54065,2037/08/21 10:08:22 PM,76971.73,65535.77,70158.87,212666.37
54066,2037/08/21 10:23:22 PM,76972.65,65536.51,70159.65,212668.81
54067,2037/08/21 10:38:23 PM,76973.51,65537.25,70160.42,212671.17
54068,2037/08/21 10:53:23 PM,76974.41,65537.98,70161.20,212673.59
54069,2037/08/21 11:08:24 PM,76975.32,65538.72,70161.96,212676.00
54070,2037/08/21 11:23:24 PM,76976.20,65539.44,70162.72,212678.36
54071,2037/08/21 11:38:25 PM,76977.17,65540.25,70163.59,212681.00
54072,2037/08/21 11:53:25 PM,76978.12,65541.04,70164.41,212683.56
54073,2037/08/22 12:08:26 AM,76979.09,65541.85,70165.23,212686.17
54074,2037/08/22 12:23:26 AM,76980.12,65542.72,70166.14,212688.98
54075,2037/08/22 12:38:27 AM,76981.07,65543.52,70166.98,212691.58
54076,2037/08/22 12:53:27 AM,76982.07,65544.37,70167.87,212694.31
54077,2037/08/22 01:08:28 AM,76983.02,65545.16,70168.72,212696.91
54078,2037/08/22 01:23:28 AM,76984.07,65546.07,70169.66,212699.81
54079,2037/08/22 01:38:29 AM,76985.03,65546.90,70170.55,212702.48
54080,2037/08/22 01:53:29 AM,76986.28,65547.98,70171.67,212705.92
54081,2037/08/22 02:08:30 AM,76987.71,65549.20,70172.92,212709.83
54082,2037/08/22 02:23:30 AM,76989.03,65550.31,70174.05,212713.39
54083,2037/08/22 02:38:31 AM,76990.25,65551.36,70175.12,212716.73
54084,2037/08/22 02:53:31 AM,76991.50,65552.45,70176.23,212720.17
54085,2037/08/22 03:08:32 AM,76992.78,65553.56,70177.33,212723.67
54086,2037/08/22 03:23:32 AM,76993.95,65554.56,70178.34,212726.84
54087,2037/08/22 03:38:33 AM,76995.09,65555.55,70179.35,212730.00
54088,2037/08/22 03:53:33 AM,76996.12,65556.41,70180.27,212732.80
54089,2037/08/22 04:08:33 AM,76997.23,65557.34,70181.22,212735.80
54090,2037/08/22 04:23:34 AM,76998.31,65558.24,70182.16,212738.72
54091,2037/08/22 04:38:34 AM,76999.34,65559.16,70183.12,212741.62
54092,2037/08/22 04:53:35 AM,77000.45,65560.11,70184.12,212744.69
54093,2037/08/22 05:08:35 AM,77001.51,65561.02,70185.08,212747.61
54094,2037/08/22 05:23:36 AM,77002.65,65562.01,70186.10,212750.75
54095,2037/08/22 05:38:36 AM,77003.67,65562.87,70187.02,212753.56
54096,2037/08/22 05:53:37 AM,77004.69,65563.72,70187.91,212756.31
54097,2037/08/22 06:08:37 AM,77005.82,65564.67,70188.87,212759.37
54098,2037/08/22 06:23:38 AM,77007.10,65565.78,70189.99,212762.87
54099,2037/08/22 06:38:38 AM,77008.27,65566.78,70191.00,212766.06
54100,2037/08/22 06:53:39 AM,77009.45,65567.80,70192.05,212769.30
54101,2037/08/22 07:08:39 AM,77010.60,65568.80,70193.07,212772.47
54102,2037/08/22 07:23:40 AM,77011.78,65569.84,70194.12,212775.75
54103,2037/08/22 07:38:40 AM,77012.89,65570.79,70195.12,212778.81
54104,2037/08/22 07:53:41 AM,77014.05,65571.79,70196.15,212782.00
54105,2037/08/22 08:08:41 AM,77015.16,65572.78,70197.15,212785.09
54106,2037/08/22 08:23:42 AM,77016.31,65573.73,70198.16,212788.20
54107,2037/08/22 08:38:42 AM,77017.41,65574.62,70199.15,212791.19
54108,2037/08/22 08:53:43 AM,77018.58,65575.52,70200.19,212794.28
54109,2037/08/22 09:08:43 AM,77019.74,65576.48,70201.20,212797.42
54110,2037/08/22 09:23:44 AM,77020.88,65577.38,70202.19,212800.45
54111,2037/08/22 09:38:44 AM,77022.02,65578.27,70203.17,212803.45
54112,2037/08/22 09:53:45 AM,77023.17,65579.20,70204.20,212806.58
54113,2037/08/22 10:08:45 AM,77024.28,65580.03,70205.15,212809.47
54114,2037/08/22 10:23:46 AM,77025.32,65580.85,70206.08,212812.25
54115,2037/08/22 10:38:46 AM,77026.37,65581.66,70207.01,212815.03
54116,2037/08/22 10:53:47 AM,77027.36,65582.46,70207.91,212817.72
54117,2037/08/22 11:08:47 AM,77028.41,65583.23,70208.83,212820.48
54118,2037/08/22 11:23:48 AM,77029.35,65583.95,70209.66,212822.97
54119,2037/08/22 11:38:48 AM,77030.36,65584.68,70210.53,212825.56
54120,2037/08/22 11:53:48 AM,77031.37,65585.47,70211.45,212828.28
54121,2037/08/22 12:08:49 PM,77032.41,65586.26,70212.38,212831.06
54122,2037/08/22 12:23:49 PM,77033.42,65587.05,70213.30,212833.78
54123,2037/08/22 12:38:50 PM,77034.45,65587.85,70214.23,212836.55
54124,2037/08/22 12:53:50 PM,77035.45,65588.63,70215.13,212839.22
54125,2037/08/22 01:08:51 PM,77036.47,65589.40,70216.04,212841.91
54126,2037/08/22 01:23:51 PM,77037.48,65590.16,70216.92,212844.56
54127,2037/08/22 01:38:52 PM,77038.46,65590.92,70217.80,212847.19
54128,2037/08/22 01:53:52 PM,77039.49,65591.68,70218.70,212849.87
54129,2037/08/22 02:08:53 PM,77040.53,65592.48,70219.62,212852.62
54130,2037/08/22 02:23:53 PM,77041.49,65593.18,70220.44,212855.11
54131,2037/08/22 02:38:54 PM,77042.41,65593.94,70221.25,212857.59
54132,2037/08/22 02:53:54 PM,77043.34,65594.65,70222.02,212860.03
54133,2037/08/22 03:08:55 PM,77044.27,65595.43,70222.80,212862.50
54134,2037/08/22 03:23:55 PM,77045.27,65596.21,70223.63,212865.12
54135,2037/08/22 03:38:56 PM,77046.20,65597.01,70224.48,212867.69
54136,2037/08/22 03:53:56 PM,77047.12,65597.73,70225.27,212870.12
54137,2037/08/22 04:08:57 PM,77048.06,65598.52,70226.12,212872.72
54138,2037/08/22 04:23:57 PM,77048.96,65599.25,70226.91,212875.12
54139,2037/08/22 04:38:58 PM,77049.84,65600.02,70227.71,212877.59
54140,2037/08/22 04:53:58 PM,77050.80,65600.77,70228.52,212880.09
54141,2037/08/22 05:08:59 PM,77051.70,65601.53,70229.29,212882.50
54142,2037/08/22 05:23:59 PM,77052.60,65602.24,70230.04,212884.87
54143,2037/08/22 05:39:00 PM,77053.48,65602.96,70230.78,212887.22
54144,2037/08/22 05:54:00 PM,77054.43,65603.71,70231.58,212889.72
54145,2037/08/22 06:09:01 PM,77055.34,65604.47,70232.37,212892.19
54146,2037/08/22 06:24:01 PM,77056.23,65605.16,70233.10,212894.50
54147,2037/08/22 06:39:02 PM,77057.12,65605.91,70233.87,212896.91
54148,2037/08/22 06:54:02 PM,77058.04,65606.62,70234.62,212899.28
54149,2037/08/22 07:09:03 PM,77058.96,65607.41,70235.44,212901.81
54150,2037/08/22 07:24:03 PM,77059.85,65608.09,70236.17,212904.11
54151,2037/08/22 07:39:03 PM,77060.80,65608.90,70237.02,212906.70
54152,2037/08/22 07:54:04 PM,77061.71,65609.62,70237.79,212909.12
54153,2037/08/22 08:09:04 PM,77062.64,65610.41,70238.59,212911.64
54154,2037/08/22 08:24:05 PM,77063.55,65611.10,70239.34,212914.00
54155,2037/08/22 08:39:05 PM,77064.44,65611.84,70240.09,212916.37
54156,2037/08/22 08:54:06 PM,77065.38,65612.58,70240.87,212918.84
54157,2037/08/22 09:09:06 PM,77066.27,65613.33,70241.57,212921.16
54158,2037/08/22 09:24:07 PM,77067.23,65614.09,70242.36,212923.69
54159,2037/08/22 09:39:07 PM,77068.13,65614.86,70243.14,212926.14
54160,2037/08/22 09:54:08 PM,77069.07,65615.59,70243.90,212928.56
54161,2037/08/22 10:09:08 PM,77069.95,65616.31,70244.65,212930.91
54162,2037/08/22 10:24:09 PM,77070.88,65617.05,70245.42,212933.36
54163,2037/08/22 10:39:09 PM,77071.74,65617.81,70246.20,212935.77
54164,2037/08/22 10:54:10 PM,77072.66,65618.55,70246.99,212938.22
54165,2037/08/22 11:09:10 PM,77073.55,65619.30,70247.77,212940.62
54166,2037/08/22 11:24:11 PM,77074.47,65620.05,70248.56,212943.08
54167,2037/08/22 11:39:11 PM,77075.45,65620.87,70249.44,212945.75
54168,2037/08/22 11:54:12 PM,77076.44,65621.73,70250.33,212948.48
54169,2037/08/23 12:09:12 AM,77077.42,65622.53,70251.20,212951.16
54170,2037/08/23 12:24:13 AM,77078.47,65623.37,70252.15,212954.00
54171,2037/08/23 12:39:13 AM,77079.67,65624.25,70253.16,212957.09
54172,2037/08/23 12:54:14 AM,77080.87,65625.14,70254.17,212960.19
54173,2037/08/23 01:09:14 AM,77082.08,65626.03,70255.15,212963.25
54174,2037/08/23 01:24:15 AM,77083.16,65626.87,70256.08,212966.11
54175,2037/08/23 01:39:15 AM,77084.30,65627.70,70257.05,212969.05
54176,2037/08/23 01:54:16 AM,77085.37,65628.52,70257.98,212971.86
54177,2037/08/23 02:09:16 AM,77086.48,65629.34,70258.95,212974.78
54178,2037/08/23 02:24:17 AM,77087.55,65630.23,70259.94,212977.72
54179,2037/08/23 02:39:17 AM,77088.79,65631.22,70261.04,212981.03
54180,2037/08/23 02:54:18 AM,77090.06,65632.30,70262.22,212984.58
54181,2037/08/23 03:09:18 AM,77092.55,65634.55,70264.52,212991.62
54182,2037/08/23 03:24:18 AM,77094.61,65636.43,70266.45,212997.47
54183,2037/08/23 03:39:19 AM,77096.60,65638.22,70268.30,213003.12
54184,2037/08/23 03:54:19 AM,77098.36,65639.77,70269.93,213008.06
54185,2037/08/23 04:09:20 AM,77100.09,65641.30,70271.53,213012.91
54186,2037/08/23 04:24:20 AM,77102.05,65643.04,70273.34,213018.44
54187,2037/08/23 04:39:21 AM,77103.86,65644.74,70275.09,213023.69
54188,2037/08/23 04:54:21 AM,77105.66,65646.32,70276.74,213028.72
54189,2037/08/23 05:09:22 AM,77107.33,65647.81,70278.29,213033.44
54190,2037/08/23 05:24:22 AM,77108.96,65649.22,70279.79,213037.97
54191,2037/08/23 05:39:23 AM,77110.46,65650.55,70281.20,213042.22
54192,2037/08/23 05:54:23 AM,77112.11,65651.99,70282.72,213046.81
54193,2037/08/23 06:09:24 AM,77113.66,65653.39,70284.18,213051.25
54194,2037/08/23 06:24:24 AM,77115.09,65654.60,70285.50,213055.19
54195,2037/08/23 06:39:25 AM,77116.72,65656.00,70287.03,213059.75
54196,2037/08/23 06:54:25 AM,77118.45,65657.53,70288.73,213064.72
54197,2037/08/23 07:09:26 AM,77119.85,65658.66,70289.99,213068.50
54198,2037/08/23 07:24:26 AM,77121.16,65659.77,70291.23,213072.17
54199,2037/08/23 07:39:27 AM,77122.55,65660.87,70292.48,213075.89
54200,2037/08/23 07:54:27 AM,77124.06,65662.12,70293.82,213080.00
54201,2037/08/23 08:09:28 AM,77125.80,65663.63,70295.48,213084.91
54202,2037/08/23 08:24:28 AM,77127.65,65665.27,70297.26,213090.16
54203,2037/08/23 08:39:29 AM,77129.33,65666.73,70298.83,213094.89
54204,2037/08/23 08:54:29 AM,77130.78,65667.95,70300.17,213098.91
54205,2037/08/23 09:09:30 AM,77132.41,65669.36,70301.64,213103.42
54206,2037/08/23 09:24:30 AM,77134.19,65670.90,70303.30,213108.39
54207,2037/08/23 09:39:31 AM,77135.87,65672.36,70304.91,213113.12
54208,2037/08/23 09:54:31 AM,77137.27,65673.55,70306.23,213117.03
54209,2037/08/23 10:09:32 AM,77138.77,65674.84,70307.66,213121.27
54210,2037/08/23 10:24:32 AM,77140.39,65676.24,70309.20,213125.81
54211,2037/08/23 10:39:33 AM,77141.99,65677.66,70310.74,213130.41
54212,2037/08/23 10:54:33 AM,77143.47,65678.92,70312.12,213134.52
54213,2037/08/23 11:09:33 AM,77144.88,65680.10,70313.44,213138.42
54214,2037/08/23 11:24:34 AM,77146.48,65681.48,70314.94,213142.91
54215,2037/08/23 11:39:34 AM,77148.06,65682.83,70316.41,213147.31
54216,2037/08/23 11:54:35 AM,77149.65,65684.20,70317.91,213151.75
54217,2037/08/23 12:09:35 PM,77151.25,65685.55,70319.41,213156.22
54218,2037/08/23 12:24:36 PM,77152.64,65686.72,70320.70,213160.06
54219,2037/08/23 12:39:36 PM,77154.09,65687.95,70322.05,213164.08
54220,2037/08/23 12:54:37 PM,77155.71,65689.34,70323.57,213168.62
54221,2037/08/23 01:09:37 PM,77157.27,65690.69,70325.06,213173.03
54222,2037/08/23 01:24:38 PM,77158.92,65692.11,70326.63,213177.66
54223,2037/08/23 01:39:38 PM,77160.52,65693.48,70328.14,213182.14
54224,2037/08/23 01:54:39 PM,77161.85,65694.64,70329.39,213185.89
54225,2037/08/23 02:09:39 PM,77163.20,65695.82,70330.62,213189.64
54226,2037/08/23 02:24:40 PM,77164.73,65697.20,70332.06,213194.00
54227,2037/08/23 02:39:40 PM,77166.23,65698.55,70333.47,213198.25
54228,2037/08/23 02:54:41 PM,77167.80,65699.96,70334.93,213202.69
54229,2037/08/23 03:09:41 PM,77169.37,65701.38,70336.36,213207.11
54230,2037/08/23 03:24:42 PM,77170.78,65702.65,70337.66,213211.09
54231,2037/08/23 03:39:42 PM,77172.11,65703.81,70338.89,213214.81
54232,2037/08/23 03:54:43 PM,77173.63,65705.16,70340.30,213219.09
54233,2037/08/23 04:09:43 PM,77175.20,65706.56,70341.77,213223.53
54234,2037/08/23 04:24:44 PM,77176.73,65707.98,70343.25,213227.97
54235,2037/08/23 04:39:44 PM,77178.24,65709.37,70344.70,213232.31
54236,2037/08/23 04:54:45 PM,77179.66,65710.62,70346.04,213236.31
54237,2037/08/23 05:09:45 PM,77180.99,65711.80,70347.27,213240.06
54238,2037/08/23 05:24:46 PM,77182.52,65713.18,70348.71,213244.41
54239,2037/08/23 05:39:46 PM,77184.21,65714.71,70350.30,213249.22
54240,2037/08/23 05:54:47 PM,77185.70,65716.04,70351.67,213253.42
54241,2037/08/23 06:09:47 PM,77186.99,65717.16,70352.84,213257.00
54242,2037/08/23 06:24:48 PM,77188.50,65718.51,70354.23,213261.23
54243,2037/08/23 06:39:48 PM,77190.24,65720.09,70355.87,213266.20
54244,2037/08/23 06:54:48 PM,77191.87,65721.56,70357.40,213270.84
54245,2037/08/23 07:09:49 PM,77193.40,65722.93,70358.81,213275.14
54246,2037/08/23 07:24:49 PM,77194.84,65724.20,70360.12,213279.16
54247,2037/08/23 07:39:50 PM,77196.16,65725.35,70361.33,213282.83
54248,2037/08/23 07:54:50 PM,77197.66,65726.71,70362.74,213287.12
54249,2037/08/23 08:09:51 PM,77199.43,65728.32,70364.41,213292.16
54250,2037/08/23 08:24:51 PM,77201.05,65729.78,70365.94,213296.77
54251,2037/08/23 08:39:52 PM,77202.60,65731.19,70367.40,213301.19
54252,2037/08/23 08:54:52 PM,77203.98,65732.41,70368.67,213305.08
54253,2037/08/23 09:09:53 PM,77205.41,65733.68,70369.91,213309.00
54254,2037/08/23 09:24:53 PM,77207.00,65735.10,70371.38,213313.47
54255,2037/08/23 09:39:54 PM,77208.73,65736.67,70373.01,213318.41
54256,2037/08/23 09:54:54 PM,77210.41,65738.20,70374.58,213323.19
54257,2037/08/23 10:09:55 PM,77211.98,65739.60,70376.02,213327.59
54258,2037/08/23 10:24:55 PM,77213.54,65741.00,70377.48,213332.00
54259,2037/08/23 10:39:56 PM,77214.80,65742.15,70378.66,213335.61
54260,2037/08/23 10:54:56 PM,77216.27,65743.45,70380.02,213339.73
54261,2037/08/23 11:09:57 PM,77217.87,65744.89,70381.50,213344.27
54262,2037/08/23 11:24:57 PM,77219.41,65746.28,70382.95,213348.62
54263,2037/08/23 11:39:58 PM,77220.95,65747.66,70384.38,213352.97
54264,2037/08/23 11:54:58 PM,77222.45,65749.01,70385.80,213357.25
54265,2037/08/24 12:09:59 AM,77224.00,65750.41,70387.26,213361.66
54266,2037/08/24 12:24:59 AM,77225.53,65751.79,70388.70,213366.00
54267,2037/08/24 12:40:00 AM,77227.04,65753.14,70390.09,213370.28
54268,2037/08/24 12:55:00 AM,77228.59,65754.54,70391.53,213374.66
54269,2037/08/24 01:10:01 AM,77230.10,65755.88,70392.95,213378.94
54270,2037/08/24 01:25:01 AM,77231.41,65757.02,70394.13,213382.56
54271,2037/08/24 01:40:02 AM,77232.81,65758.27,70395.43,213386.53
54272,2037/08/24 01:55:02 AM,77234.38,65759.69,70396.90,213390.97
54273,2037/08/24 02:10:03 AM,77235.93,65761.05,70398.34,213395.31
54274,2037/08/24 02:25:03 AM,77237.48,65762.45,70399.79,213399.72
54275,2037/08/24 02:40:03 AM,77239.04,65763.85,70401.26,213404.16
54276,2037/08/24 02:55:04 AM,77240.57,65765.23,70402.71,213408.53
54277,2037/08/24 03:10:04 AM,77242.11,65766.64,70404.12,213412.87
54278,2037/08/24 03:25:05 AM,77243.64,65768.02,70405.57,213417.22
54279,2037/08/24 03:40:05 AM,77244.99,65769.23,70406.84,213421.06
54280,2037/08/24 03:55:06 AM,77246.51,65770.59,70408.26,213425.34
54281,2037/08/24 04:10:06 AM,77248.10,65772.02,70409.76,213429.87
54282,2037/08/24 04:25:07 AM,77249.62,65773.37,70411.17,213434.16
54283,2037/08/24 04:40:07 AM,77251.09,65774.76,70412.61,213438.45
54284,2037/08/24 04:55:08 AM,77252.66,65776.16,70414.08,213442.89
54285,2037/08/24 05:10:08 AM,77254.24,65777.59,70415.57,213447.41
54286,2037/08/24 05:25:09 AM,77255.76,65778.94,70416.98,213451.67
54287,2037/08/24 05:40:09 AM,77257.31,65780.31,70418.42,213456.05
54288,2037/08/24 05:55:10 AM,77258.89,65781.74,70419.91,213460.53
54289,2037/08/24 06:10:10 AM,77260.23,65782.90,70421.13,213464.25
54290,2037/08/24 06:25:11 AM,77261.69,65784.20,70422.52,213468.39
54291,2037/08/24 06:40:11 AM,77263.25,65785.62,70424.01,213472.87
54292,2037/08/24 06:55:12 AM,77264.80,65787.03,70425.48,213477.33
54293,2037/08/24 07:10:12 AM,77266.36,65788.45,70426.97,213481.78
54294,2037/08/24 07:25:13 AM,77267.93,65789.87,70428.45,213486.25
54295,2037/08/24 07:40:13 AM,77269.47,65791.24,70429.90,213490.62
54296,2037/08/24 07:55:14 AM,77271.03,65792.65,70431.35,213495.03
54297,2037/08/24 08:10:14 AM,77272.49,65793.97,70432.72,213499.19
54298,2037/08/24 08:25:15 AM,77273.80,65795.11,70433.91,213502.81
54299,2037/08/24 08:40:15 AM,77275.31,65796.46,70435.33,213507.11
54300,2037/08/24 08:55:16 AM,77276.84,65797.88,70436.79,213511.50
54301,2037/08/24 09:10:16 AM,77278.43,65799.34,70438.24,213516.00
54302,2037/08/24 09:25:17 AM,77280.05,65800.77,70439.73,213520.55
54303,2037/08/24 09:40:17 AM,77281.59,65802.21,70441.21,213525.00
54304,2037/08/24 09:55:17 AM,77283.01,65803.48,70442.55,213529.03
54305,2037/08/24 10:10:18 AM,77284.41,65804.70,70443.84,213532.97
54306,2037/08/24 10:25:18 AM,77285.96,65806.14,70445.34,213537.44
54307,2037/08/24 10:40:19 AM,77287.47,65807.52,70446.78,213541.78
54308,2037/08/24 10:55:19 AM,77289.03,65808.94,70448.26,213546.22
54309,2037/08/24 11:10:20 AM,77290.58,65810.34,70449.72,213550.64
54310,2037/08/24 11:25:20 AM,77292.14,65811.70,70451.14,213554.98
54311,2037/08/24 11:40:21 AM,77293.57,65813.00,70452.48,213559.05
54312,2037/08/24 11:55:21 AM,77294.91,65814.17,70453.70,213562.78
54313,2037/08/24 12:10:22 PM,77296.44,65815.52,70455.10,213567.06
54314,2037/08/24 12:25:22 PM,77297.94,65816.88,70456.52,213571.33
54315,2037/08/24 12:40:23 PM,77299.49,65818.23,70457.94,213575.66
54316,2037/08/24 12:55:23 PM,77301.04,65819.62,70459.38,213580.03
54317,2037/08/24 01:10:24 PM,77302.34,65820.77,70460.59,213583.72
54318,2037/08/24 01:25:24 PM,77303.77,65821.98,70461.87,213587.62
54319,2037/08/24 01:40:25 PM,77305.31,65823.41,70463.35,213592.06
54320,2037/08/24 01:55:25 PM,77306.81,65824.74,70464.75,213596.31
54321,2037/08/24 02:10:26 PM,77308.37,65826.13,70466.20,213600.70
54322,2037/08/24 02:25:26 PM,77309.87,65827.48,70467.60,213604.94
54323,2037/08/24 02:40:27 PM,77311.16,65828.55,70468.74,213608.47
54324,2037/08/24 02:55:27 PM,77312.58,65829.84,70470.05,213612.47
54325,2037/08/24 03:10:28 PM,77314.18,65831.26,70471.48,213616.91
54326,2037/08/24 03:25:28 PM,77315.70,65832.62,70472.88,213621.22
54327,2037/08/24 03:40:29 PM,77317.14,65833.91,70474.22,213625.27
54328,2037/08/24 03:55:29 PM,77318.43,65834.98,70475.34,213628.75
54329,2037/08/24 04:10:30 PM,77319.93,65836.35,70476.75,213633.03
54330,2037/08/24 04:25:30 PM,77321.46,65837.72,70478.16,213637.34
54331,2037/08/24 04:40:31 PM,77322.95,65839.09,70479.57,213641.62
54332,2037/08/24 04:55:31 PM,77324.23,65840.18,70480.73,213645.12
54333,2037/08/24 05:10:32 PM,77325.62,65841.41,70482.00,213649.03
54334,2037/08/24 05:25:32 PM,77327.11,65842.67,70483.31,213653.09
54335,2037/08/24 05:40:32 PM,77328.37,65843.62,70484.33,213656.33
54336,2037/08/24 05:55:33 PM,77329.67,65844.67,70485.39,213659.73
54337,2037/08/24 06:10:33 PM,77331.23,65845.91,70486.68,213663.81
54338,2037/08/24 06:25:34 PM,77332.42,65846.84,70487.63,213666.91
54339,2037/08/24 06:40:34 PM,77333.63,65847.75,70488.58,213669.95
54340,2037/08/24 06:55:35 PM,77335.09,65848.91,70489.77,213673.77
