Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
68246,2038/01/12 03:12:05 PM,325463.94,159001.84,329461.50,813927.25
68247,2038/01/12 03:27:05 PM,325475.84,159013.89,329473.31,813963.06
68248,2038/01/12 03:42:06 PM,325482.81,159021.25,329480.44,813984.50
68249,2038/01/12 03:57:06 PM,325489.16,159028.00,329487.03,814004.19
68250,2038/01/12 04:12:07 PM,325495.72,159035.02,329493.84,814024.62
68251,2038/01/12 04:27:07 PM,325502.16,159041.92,329500.53,814044.62
68252,2038/01/12 04:42:08 PM,325508.59,159048.84,329507.22,814064.62
68253,2038/01/12 04:57:08 PM,325515.25,159055.98,329514.19,814085.44
68254,2038/01/12 05:12:09 PM,325521.69,159062.92,329520.94,814105.56
68255,2038/01/12 05:27:09 PM,325528.09,159069.75,329527.66,814125.50
68256,2038/01/12 05:42:10 PM,325534.59,159076.69,329534.50,814145.75
68257,2038/01/12 05:57:10 PM,325540.84,159083.47,329541.12,814165.44
68258,2038/01/12 06:12:11 PM,325547.44,159090.50,329548.06,814186.00
68259,2038/01/12 06:27:11 PM,325553.72,159097.36,329554.75,814205.81
68260,2038/01/12 06:42:12 PM,325560.69,159104.72,329562.00,814227.37
68261,2038/01/12 06:57:12 PM,325568.41,159112.86,329570.12,814251.37
68262,2038/01/12 07:12:13 PM,325576.78,159121.66,329578.91,814277.37
68263,2038/01/12 07:27:13 PM,325585.69,159130.84,329588.12,814304.62
68264,2038/01/12 07:42:14 PM,325594.41,159139.94,329597.34,814331.69
68265,2038/01/12 07:57:14 PM,325603.66,159149.44,329606.97,814360.06
68266,2038/01/12 08:12:15 PM,325612.72,159158.70,329616.47,814387.87
68267,2038/01/12 08:27:15 PM,325622.19,159168.22,329626.25,814416.62
68268,2038/01/12 08:42:16 PM,325631.34,159177.42,329635.87,814444.62
68269,2038/01/12 08:57:16 PM,325639.59,159185.87,329644.59,814470.06
68270,2038/01/12 09:12:17 PM,325642.50,159188.75,329647.75,814479.00
68271,2038/01/12 09:27:17 PM,325644.22,159190.44,329649.66,814484.31
68272,2038/01/12 09:42:18 PM,325644.31,159190.50,329649.87,814484.69
68273,2038/01/12 09:57:18 PM,325644.37,159190.52,329650.06,814484.94
68274,2038/01/12 10:12:19 PM,325644.44,159190.55,329650.25,814485.25
68275,2038/01/12 10:27:19 PM,325644.50,159190.56,329650.44,814485.50
68276,2038/01/12 10:42:19 PM,325644.53,159190.58,329650.62,814485.75
68277,2038/01/12 10:57:20 PM,325644.59,159190.61,329650.81,814486.00
68278,2038/01/12 11:12:20 PM,325644.66,159190.62,329651.00,814486.25
68279,2038/01/12 11:27:21 PM,325644.72,159190.64,329651.19,814486.56
68280,2038/01/12 11:42:21 PM,325644.78,159190.67,329651.37,814486.81
68281,2038/01/12 11:57:22 PM,325644.84,159190.69,329651.56,814487.12
68282,2038/01/13 12:12:22 AM,325644.91,159190.72,329651.75,814487.37
