Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
61056,2037/10/30 04:08:01 AM,1268929.87,1327872.12,1267444.12,3864246.00
61057,2037/10/30 04:23:01 AM,1268948.50,1327893.00,1267463.62,3864305.00
61058,2037/10/30 04:38:02 AM,1268969.12,1327915.62,1267485.37,3864370.00
61059,2037/10/30 04:53:02 AM,1268987.87,1327936.62,1267505.37,3864430.00
61060,2037/10/30 05:08:03 AM,1269006.25,1327957.25,1267524.62,3864488.00
61061,2037/10/30 05:23:03 AM,1269024.75,1327977.87,1267544.25,3864546.75
61062,2037/10/30 05:38:03 AM,1269044.75,1328000.00,1267565.62,3864610.50
61063,2037/10/30 05:53:04 AM,1269064.87,1328022.50,1267586.62,3864674.00
61064,2037/10/30 06:08:04 AM,1269082.75,1328042.50,1267605.37,3864730.50
61065,2037/10/30 06:23:05 AM,1269101.25,1328063.00,1267624.62,3864789.00
61066,2037/10/30 06:38:05 AM,1269121.12,1328084.75,1267645.62,3864851.50
61067,2037/10/30 06:53:06 AM,1269141.12,1328106.75,1267666.62,3864914.50
61068,2037/10/30 07:08:06 AM,1269161.37,1328128.87,1267688.00,3864978.25
61069,2037/10/30 07:23:07 AM,1269182.00,1328151.50,1267709.62,3865043.00
61070,2037/10/30 07:38:07 AM,1269201.87,1328173.37,1267730.37,3865105.50
61071,2037/10/30 07:53:08 AM,1269220.62,1328194.25,1267749.75,3865164.75
61072,2037/10/30 08:08:08 AM,1269240.25,1328216.00,1267770.00,3865226.25
61073,2037/10/30 08:23:09 AM,1269259.62,1328237.37,1267790.00,3865287.00
61074,2037/10/30 08:38:09 AM,1269280.12,1328259.62,1267811.37,3865351.00
61075,2037/10/30 08:53:10 AM,1269302.37,1328283.87,1267834.87,3865421.00
61076,2037/10/30 09:08:10 AM,1269322.25,1328305.50,1267855.75,3865483.50
61077,2037/10/30 09:23:11 AM,1269342.50,1328327.50,1267876.37,3865546.50
61078,2037/10/30 09:38:11 AM,1269362.37,1328349.00,1267896.87,3865608.50
61079,2037/10/30 09:53:11 AM,1269382.37,1328370.87,1267917.62,3865671.00
61080,2037/10/30 10:08:12 AM,1269402.25,1328392.62,1267938.12,3865733.00
61081,2037/10/30 10:23:12 AM,1269422.25,1328414.75,1267959.50,3865796.50
61082,2037/10/30 10:38:13 AM,1269441.62,1328436.37,1267980.62,3865858.50
61083,2037/10/30 10:53:13 AM,1269459.37,1328455.87,1267999.75,3865915.00
61084,2037/10/30 11:08:14 AM,1269477.62,1328475.75,1268019.37,3865973.00
61085,2037/10/30 11:23:14 AM,1269493.87,1328493.75,1268037.12,3866024.50
61086,2037/10/30 11:38:15 AM,1269510.75,1328512.37,1268055.62,3866078.50
61087,2037/10/30 11:53:15 AM,1269527.00,1328530.37,1268073.50,3866131.00
61088,2037/10/30 12:08:16 PM,1269543.75,1328549.12,1268092.00,3866185.00
61089,2037/10/30 12:23:16 PM,1269560.87,1328567.87,1268110.37,3866239.00
61090,2037/10/30 12:38:17 PM,1269577.00,1328585.87,1268127.62,3866290.50
61091,2037/10/30 12:53:17 PM,1269593.50,1328604.25,1268145.37,3866343.00
61092,2037/10/30 01:08:17 PM,1269609.87,1328622.37,1268163.25,3866395.50
61093,2037/10/30 01:23:18 PM,1269624.37,1328639.00,1268179.62,3866443.00
61094,2037/10/30 01:38:18 PM,1269640.75,1328657.50,1268198.25,3866496.50
61095,2037/10/30 01:53:19 PM,1269657.87,1328676.75,1268217.37,3866552.00
61096,2037/10/30 02:08:19 PM,1269673.87,1328694.75,1268235.25,3866603.75
61097,2037/10/30 02:23:20 PM,1269690.00,1328712.62,1268252.87,3866655.50
61098,2037/10/30 02:38:20 PM,1269706.87,1328731.62,1268271.50,3866710.00
61099,2037/10/30 02:53:21 PM,1269722.62,1328749.37,1268289.12,3866761.00
61100,2037/10/30 03:08:21 PM,1269739.50,1328768.50,1268308.00,3866816.00
61101,2037/10/30 03:23:22 PM,1269756.87,1328787.87,1268327.00,3866871.75
61102,2037/10/30 03:38:22 PM,1269772.87,1328805.75,1268344.37,3866923.00
61103,2037/10/30 03:53:23 PM,1269788.62,1328823.50,1268361.50,3866973.50
61104,2037/10/30 04:08:23 PM,1269804.25,1328840.87,1268378.37,3867023.50
61105,2037/10/30 04:23:23 PM,1269820.37,1328859.00,1268396.00,3867075.50
61106,2037/10/30 04:38:24 PM,1269837.50,1328878.37,1268415.12,3867131.00
61107,2037/10/30 04:53:24 PM,1269853.87,1328897.25,1268433.62,3867184.50
61108,2037/10/30 05:08:25 PM,1269868.87,1328914.37,1268450.50,3867233.75
61109,2037/10/30 05:23:25 PM,1269884.50,1328932.12,1268467.87,3867284.50
61110,2037/10/30 05:38:26 PM,1269899.75,1328949.62,1268484.75,3867334.25
61111,2037/10/30 05:53:26 PM,1269915.75,1328968.12,1268502.37,3867386.50
61112,2037/10/30 06:08:27 PM,1269932.87,1328987.75,1268521.62,3867442.00
61113,2037/10/30 06:23:27 PM,1269949.50,1329006.87,1268540.37,3867497.00
61114,2037/10/30 06:38:28 PM,1269965.62,1329025.25,1268558.00,3867549.00
61115,2037/10/30 06:53:28 PM,1269981.12,1329043.00,1268574.87,3867599.00
61116,2037/10/30 07:08:29 PM,1269996.25,1329060.25,1268591.62,3867648.00
61117,2037/10/30 07:23:29 PM,1270011.50,1329077.50,1268608.37,3867697.50
61118,2037/10/30 07:38:30 PM,1270026.62,1329095.12,1268625.25,3867747.00
61119,2037/10/30 07:53:30 PM,1270043.37,1329114.37,1268644.12,3867802.00
61120,2037/10/30 08:08:31 PM,1270060.25,1329133.50,1268663.12,3867857.00
61121,2037/10/30 08:23:31 PM,1270076.00,1329151.75,1268680.37,3867908.00
61122,2037/10/30 08:38:32 PM,1270091.50,1329169.25,1268697.50,3867958.25
61123,2037/10/30 08:53:32 PM,1270107.25,1329187.25,1268715.25,3868009.75
61124,2037/10/30 09:08:32 PM,1270124.00,1329206.25,1268733.62,3868064.00
61125,2037/10/30 09:23:33 PM,1270140.50,1329225.00,1268751.75,3868117.25
61126,2037/10/30 09:38:33 PM,1270156.50,1329243.25,1268769.25,3868169.00
61127,2037/10/30 09:53:34 PM,1270171.75,1329260.50,1268786.12,3868218.50
61128,2037/10/30 10:08:34 PM,1270187.87,1329279.12,1268803.87,3868271.00
61129,2037/10/30 10:23:35 PM,1270203.87,1329297.50,1268822.00,3868323.50
61130,2037/10/30 10:38:35 PM,1270221.00,1329316.87,1268841.25,3868379.25
61131,2037/10/30 10:53:36 PM,1270236.25,1329334.37,1268858.00,3868428.50
61132,2037/10/30 11:08:36 PM,1270251.62,1329351.50,1268874.75,3868477.75
61133,2037/10/30 11:23:37 PM,1270266.75,1329368.75,1268891.50,3868527.00
61134,2037/10/30 11:38:37 PM,1270282.00,1329386.00,1268908.12,3868576.00
61135,2037/10/30 11:53:38 PM,1270298.37,1329404.50,1268926.37,3868629.50
61136,2037/10/31 12:08:38 AM,1270314.50,1329422.62,1268944.12,3868681.00
61137,2037/10/31 12:23:39 AM,1270331.12,1329441.50,1268962.50,3868735.00
61138,2037/10/31 12:38:39 AM,1270346.50,1329459.00,1268979.37,3868785.00
61139,2037/10/31 12:53:40 AM,1270362.50,1329477.12,1268996.25,3868835.75
61140,2037/10/31 01:08:40 AM,1270378.12,1329494.87,1269013.37,3868886.50
61141,2037/10/31 01:23:41 AM,1270394.12,1329513.00,1269030.50,3868937.50
61142,2037/10/31 01:38:41 AM,1270410.25,1329531.50,1269048.12,3868990.00
61143,2037/10/31 01:53:41 AM,1270429.37,1329552.87,1269069.00,3869051.25
61144,2037/10/31 02:08:42 AM,1270446.75,1329572.25,1269087.87,3869107.00
61145,2037/10/31 02:23:42 AM,1270463.50,1329591.12,1269105.87,3869160.50
61146,2037/10/31 02:38:43 AM,1270480.87,1329610.62,1269124.37,3869216.00
61147,2037/10/31 02:53:43 AM,1270499.75,1329631.50,1269144.50,3869275.75
61148,2037/10/31 03:08:44 AM,1270518.87,1329652.50,1269165.00,3869336.50
61149,2037/10/31 03:23:44 AM,1270538.75,1329674.50,1269186.62,3869400.00
61150,2037/10/31 03:38:45 AM,1270557.87,1329695.87,1269207.00,3869460.75
61151,2037/10/31 03:53:45 AM,1270576.75,1329716.25,1269227.00,3869520.00
61152,2037/10/31 04:08:46 AM,1270596.25,1329737.50,1269247.50,3869581.25
61153,2037/10/31 04:23:46 AM,1270616.37,1329759.12,1269268.50,3869644.00
61154,2037/10/31 04:38:47 AM,1270637.50,1329781.75,1269290.62,3869710.00
61155,2037/10/31 04:53:47 AM,1270659.12,1329805.00,1269313.50,3869777.50
61156,2037/10/31 05:08:48 AM,1270678.37,1329825.87,1269334.00,3869838.25
61157,2037/10/31 05:23:48 AM,1270697.75,1329847.25,1269354.50,3869899.50
61158,2037/10/31 05:38:49 AM,1270717.25,1329868.62,1269374.87,3869961.00
61159,2037/10/31 05:53:49 AM,1270735.12,1329888.37,1269393.87,3870017.50
61160,2037/10/31 06:08:49 AM,1270756.12,1329910.87,1269415.75,3870082.75
61161,2037/10/31 06:23:50 AM,1270776.75,1329933.62,1269438.00,3870148.50
61162,2037/10/31 06:38:50 AM,1270795.37,1329954.12,1269458.00,3870207.50
61163,2037/10/31 06:53:51 AM,1270814.12,1329974.75,1269478.00,3870267.00
61164,2037/10/31 07:08:51 AM,1270834.75,1329996.75,1269499.25,3870330.75
61165,2037/10/31 07:23:52 AM,1270854.75,1330018.00,1269519.75,3870392.50
61166,2037/10/31 07:38:52 AM,1270873.50,1330038.37,1269539.12,3870451.00
61167,2037/10/31 07:53:53 AM,1270892.50,1330058.87,1269559.12,3870510.50
61168,2037/10/31 08:08:53 AM,1270912.75,1330080.87,1269580.62,3870574.00
61169,2037/10/31 08:23:54 AM,1270932.62,1330102.75,1269602.00,3870637.50
61170,2037/10/31 08:38:54 AM,1270951.37,1330122.75,1269621.62,3870695.50
61171,2037/10/31 08:53:55 AM,1270969.50,1330142.12,1269640.75,3870752.25
61172,2037/10/31 09:08:55 AM,1270989.37,1330163.62,1269662.00,3870815.00
61173,2037/10/31 09:23:56 AM,1271008.37,1330184.12,1269682.62,3870875.00
61174,2037/10/31 09:38:56 AM,1271027.50,1330204.75,1269703.37,3870935.50
61175,2037/10/31 09:53:56 AM,1271046.50,1330225.37,1269724.00,3870996.00
61176,2037/10/31 10:08:57 AM,1271066.75,1330247.37,1269745.62,3871059.50
61177,2037/10/31 10:23:57 AM,1271085.50,1330267.12,1269765.12,3871117.50
61178,2037/10/31 10:38:58 AM,1271103.25,1330285.87,1269783.75,3871172.75
61179,2037/10/31 10:53:58 AM,1271119.50,1330303.50,1269801.25,3871224.25
61180,2037/10/31 11:08:59 AM,1271136.25,1330321.75,1269819.25,3871277.25
61181,2037/10/31 11:23:59 AM,1271155.00,1330342.50,1269839.50,3871337.00
61182,2037/10/31 11:39:00 AM,1271173.25,1330362.75,1269859.62,3871395.50
61183,2037/10/31 11:54:00 AM,1271189.12,1330380.62,1269877.37,3871447.00
61184,2037/10/31 12:09:01 PM,1271205.87,1330399.12,1269895.50,3871500.50
61185,2037/10/31 12:24:01 PM,1271221.00,1330416.25,1269912.25,3871549.50
61186,2037/10/31 12:39:02 PM,1271236.25,1330433.50,1269929.00,3871598.75
61187,2037/10/31 12:54:02 PM,1271252.50,1330451.75,1269947.00,3871651.25
61188,2037/10/31 01:09:03 PM,1271269.37,1330470.62,1269965.75,3871705.75
61189,2037/10/31 01:24:03 PM,1271284.62,1330487.62,1269982.62,3871755.00
61190,2037/10/31 01:39:03 PM,1271300.62,1330505.25,1270000.12,3871806.00
61191,2037/10/31 01:54:04 PM,1271316.62,1330523.25,1270018.00,3871858.00
61192,2037/10/31 02:09:04 PM,1271332.75,1330541.00,1270035.75,3871909.50
61193,2037/10/31 02:24:05 PM,1271348.37,1330558.37,1270053.00,3871959.75
61194,2037/10/31 02:39:05 PM,1271364.75,1330576.75,1270071.75,3872013.25
61195,2037/10/31 02:54:06 PM,1271382.37,1330596.50,1270091.50,3872070.50
61196,2037/10/31 03:09:06 PM,1271398.00,1330614.00,1270109.00,3872121.00
61197,2037/10/31 03:24:07 PM,1271413.50,1330631.25,1270126.00,3872170.75
61198,2037/10/31 03:39:07 PM,1271429.00,1330649.00,1270143.25,3872221.25
61199,2037/10/31 03:54:08 PM,1271444.37,1330666.25,1270159.87,3872270.50
61200,2037/10/31 04:09:08 PM,1271461.25,1330685.25,1270178.75,3872325.25
61201,2037/10/31 04:24:09 PM,1271477.75,1330703.87,1270197.00,3872378.50
61202,2037/10/31 04:39:09 PM,1271493.12,1330721.25,1270213.87,3872428.50
61203,2037/10/31 04:54:10 PM,1271508.25,1330738.00,1270230.25,3872476.50
61204,2037/10/31 05:09:10 PM,1271524.12,1330756.25,1270247.87,3872528.50
61205,2037/10/31 05:24:10 PM,1271540.00,1330774.00,1270265.25,3872579.25
61206,2037/10/31 05:39:11 PM,1271556.87,1330792.75,1270283.87,3872633.50
61207,2037/10/31 05:54:11 PM,1271573.75,1330811.62,1270302.62,3872688.00
61208,2037/10/31 06:09:12 PM,1271589.62,1330829.62,1270320.12,3872739.50
61209,2037/10/31 06:24:12 PM,1271605.50,1330848.12,1270337.87,3872791.50
61210,2037/10/31 06:39:13 PM,1271620.50,1330865.12,1270354.62,3872840.00
61211,2037/10/31 06:54:13 PM,1271635.25,1330881.87,1270371.12,3872888.00
61212,2037/10/31 07:09:14 PM,1271652.50,1330901.62,1270390.50,3872944.50
61213,2037/10/31 07:24:14 PM,1271669.25,1330920.62,1270409.00,3872999.00
61214,2037/10/31 07:39:15 PM,1271684.37,1330937.87,1270425.75,3873048.00
61215,2037/10/31 07:54:15 PM,1271699.87,1330955.62,1270442.87,3873098.50
61216,2037/10/31 08:09:16 PM,1271715.12,1330973.12,1270459.75,3873148.00
61217,2037/10/31 08:24:16 PM,1271730.75,1330991.37,1270477.25,3873199.25
61218,2037/10/31 08:39:17 PM,1271748.00,1331011.25,1270496.87,3873256.00
61219,2037/10/31 08:54:17 PM,1271764.25,1331029.75,1270515.00,3873309.00
61220,2037/10/31 09:09:18 PM,1271780.00,1331047.37,1270532.25,3873359.75
61221,2037/10/31 09:24:18 PM,1271795.87,1331065.50,1270549.62,3873411.00
61222,2037/10/31 09:39:18 PM,1271812.00,1331083.50,1270567.37,3873463.00
61223,2037/10/31 09:54:19 PM,1271829.12,1331103.00,1270586.62,3873518.50
61224,2037/10/31 10:09:19 PM,1271846.12,1331122.50,1270605.62,3873574.00
61225,2037/10/31 10:24:20 PM,1271861.62,1331140.12,1270622.87,3873624.50
61226,2037/10/31 10:39:20 PM,1271876.62,1331157.25,1270639.62,3873673.50
61227,2037/10/31 10:54:21 PM,1271891.62,1331174.37,1270656.25,3873722.25
61228,2037/10/31 11:09:21 PM,1271906.50,1331191.37,1270673.00,3873771.00
61229,2037/10/31 11:24:22 PM,1271923.00,1331210.12,1270691.62,3873824.50
61230,2037/10/31 11:39:22 PM,1271939.37,1331228.62,1270710.12,3873878.00
61231,2037/10/31 11:54:23 PM,1271954.25,1331245.50,1270726.50,3873926.25
61232,2037/11/01 12:09:23 AM,1271969.62,1331262.62,1270743.37,3873975.50
61233,2037/11/01 12:24:24 AM,1271984.87,1331279.62,1270759.75,3874024.25
61234,2037/11/01 12:39:24 AM,1272000.62,1331297.37,1270776.87,3874075.00
61235,2037/11/01 12:54:25 AM,1272017.87,1331316.62,1270795.75,3874130.25
61236,2037/11/01 01:09:25 AM,1272035.75,1331336.62,1270815.12,3874187.50
61237,2037/11/01 01:24:26 AM,1272053.25,1331356.25,1270833.75,3874243.25
61238,2037/11/01 01:39:26 AM,1272070.00,1331375.12,1270851.62,3874296.50
61239,2037/11/01 01:54:27 AM,1272086.75,1331393.62,1270869.25,3874349.75
61240,2037/11/01 01:09:27 AM,1272105.00,1331413.87,1270887.87,3874407.00
61241,2037/11/01 01:24:27 AM,1272122.37,1331433.37,1270906.00,3874461.75
61242,2037/11/01 01:39:28 AM,1272141.62,1331454.75,1270926.37,3874523.00
61243,2037/11/01 01:54:28 AM,1272160.00,1331475.37,1270945.75,3874581.25
61244,2037/11/01 02:09:29 AM,1272178.12,1331495.50,1270964.62,3874638.00
61245,2037/11/01 02:24:29 AM,1272196.37,1331515.62,1270983.62,3874695.50
61246,2037/11/01 02:39:30 AM,1272215.25,1331536.25,1271003.00,3874754.50
61247,2037/11/01 02:54:30 AM,1272234.25,1331557.12,1271022.37,3874814.00
61248,2037/11/01 03:09:31 AM,1272255.00,1331579.25,1271043.00,3874877.25
61249,2037/11/01 03:24:31 AM,1272275.37,1331600.62,1271063.37,3874939.50
61250,2037/11/01 03:39:32 AM,1272295.12,1331621.37,1271082.37,3874999.00
61251,2037/11/01 03:54:32 AM,1272314.37,1331641.75,1271101.00,3875057.00
61252,2037/11/01 04:09:33 AM,1272334.25,1331662.50,1271120.12,3875117.00
61253,2037/11/01 04:24:33 AM,1272353.00,1331682.50,1271138.37,3875174.00
61254,2037/11/01 04:39:34 AM,1272373.50,1331704.37,1271158.37,3875236.50
61255,2037/11/01 04:54:34 AM,1272394.50,1331726.37,1271178.75,3875299.75
61256,2037/11/01 05:09:35 AM,1272414.50,1331747.62,1271197.87,3875360.00
61257,2037/11/01 05:24:35 AM,1272435.12,1331769.25,1271217.37,3875422.00
61258,2037/11/01 05:39:35 AM,1272456.50,1331792.00,1271238.00,3875486.50
61259,2037/11/01 05:54:36 AM,1272477.25,1331813.75,1271258.00,3875549.00
61260,2037/11/01 06:09:36 AM,1272496.87,1331835.25,1271278.00,3875610.00
61261,2037/11/01 06:24:37 AM,1272518.75,1331859.87,1271301.25,3875679.75
61262,2037/11/01 06:39:37 AM,1272539.25,1331882.12,1271323.25,3875744.75
61263,2037/11/01 06:54:38 AM,1272557.87,1331902.75,1271342.75,3875803.25
61264,2037/11/01 07:09:38 AM,1272575.37,1331921.87,1271361.12,3875858.50
61265,2037/11/01 07:24:39 AM,1272595.50,1331944.00,1271382.12,3875921.50
61266,2037/11/01 07:39:39 AM,1272615.25,1331965.25,1271403.00,3875983.50
61267,2037/11/01 07:54:40 AM,1272636.00,1331987.50,1271424.75,3876048.25
61268,2037/11/01 08:09:40 AM,1272656.75,1332010.12,1271447.00,3876114.00
61269,2037/11/01 08:24:41 AM,1272676.37,1332031.25,1271467.75,3876175.25
61270,2037/11/01 08:39:41 AM,1272695.87,1332052.12,1271488.12,3876236.00
61271,2037/11/01 08:54:42 AM,1272715.25,1332073.12,1271508.50,3876297.00
61272,2037/11/01 09:09:42 AM,1272733.75,1332093.25,1271528.12,3876355.00
61273,2037/11/01 09:24:42 AM,1272752.62,1332114.12,1271548.87,3876415.50
61274,2037/11/01 09:39:43 AM,1272771.62,1332134.75,1271569.00,3876475.50
61275,2037/11/01 09:54:43 AM,1272789.00,1332153.87,1271587.75,3876530.75
61276,2037/11/01 10:09:44 AM,1272805.00,1332171.50,1271605.12,3876581.50
61277,2037/11/01 10:24:44 AM,1272821.25,1332189.12,1271622.37,3876633.00
61278,2037/11/01 10:39:45 AM,1272839.50,1332209.25,1271642.12,3876691.00
61279,2037/11/01 10:54:45 AM,1272856.12,1332227.37,1271660.50,3876744.00
61280,2037/11/01 11:09:46 AM,1272872.87,1332245.75,1271678.62,3876797.00
61281,2037/11/01 11:24:46 AM,1272890.12,1332264.75,1271697.12,3876852.00
61282,2037/11/01 11:39:47 AM,1272906.87,1332283.37,1271715.25,3876905.50
61283,2037/11/01 11:54:47 AM,1272923.50,1332301.75,1271733.37,3876958.50
61284,2037/11/01 12:09:48 PM,1272939.25,1332319.50,1271750.87,3877009.50
61285,2037/11/01 12:24:48 PM,1272955.12,1332337.25,1271768.50,3877061.00
61286,2037/11/01 12:39:49 PM,1272972.12,1332356.12,1271786.75,3877115.00
61287,2037/11/01 12:54:49 PM,1272988.25,1332374.25,1271804.37,3877167.00
61288,2037/11/01 01:09:49 PM,1273004.87,1332392.75,1271822.37,3877220.00
61289,2037/11/01 01:24:50 PM,1273020.75,1332410.75,1271840.00,3877271.50
61290,2037/11/01 01:39:50 PM,1273037.50,1332429.50,1271858.25,3877325.25
61291,2037/11/01 01:54:51 PM,1273055.25,1332449.00,1271877.75,3877382.00
61292,2037/11/01 02:09:51 PM,1273072.00,1332467.62,1271896.00,3877435.50
61293,2037/11/01 02:24:52 PM,1273088.50,1332485.75,1271913.87,3877488.00
61294,2037/11/01 02:39:52 PM,1273104.50,1332503.62,1271931.50,3877539.50
61295,2037/11/01 02:54:53 PM,1273120.62,1332521.87,1271949.50,3877592.00
61296,2037/11/01 03:09:53 PM,1273137.75,1332541.00,1271968.37,3877647.00
61297,2037/11/01 03:24:54 PM,1273155.50,1332560.87,1271988.00,3877704.50
61298,2037/11/01 03:39:54 PM,1273172.50,1332579.87,1272006.37,3877759.00
61299,2037/11/01 03:54:55 PM,1273188.62,1332598.00,1272024.00,3877810.50
61300,2037/11/01 04:09:55 PM,1273205.00,1332616.25,1272041.62,3877863.00
61301,2037/11/01 04:24:56 PM,1273221.37,1332634.62,1272059.37,3877915.50
61302,2037/11/01 04:39:56 PM,1273238.87,1332654.25,1272078.50,3877971.50
61303,2037/11/01 04:54:57 PM,1273257.00,1332674.62,1272098.25,3878029.75
61304,2037/11/01 05:09:57 PM,1273274.37,1332694.00,1272116.87,3878085.50
61305,2037/11/01 05:24:57 PM,1273291.50,1332713.12,1272135.00,3878139.50
61306,2037/11/01 05:39:58 PM,1273308.12,1332731.87,1272152.87,3878193.00
61307,2037/11/01 05:54:58 PM,1273324.12,1332749.87,1272170.12,3878244.00
61308,2037/11/01 06:09:59 PM,1273340.62,1332768.37,1272187.75,3878296.75
61309,2037/11/01 06:24:59 PM,1273358.00,1332788.00,1272206.75,3878352.75
61310,2037/11/01 06:40:00 PM,1273375.87,1332807.87,1272226.00,3878409.75
61311,2037/11/01 06:55:00 PM,1273392.00,1332826.00,1272243.12,3878461.00
61312,2037/11/01 07:10:01 PM,1273408.37,1332844.12,1272260.25,3878512.75
61313,2037/11/01 07:25:01 PM,1273424.50,1332862.37,1272277.50,3878564.50
61314,2037/11/01 07:40:02 PM,1273441.00,1332881.12,1272295.00,3878617.00
61315,2037/11/01 07:55:02 PM,1273457.87,1332900.25,1272313.37,3878671.50
61316,2037/11/01 08:10:03 PM,1273474.87,1332919.50,1272331.87,3878726.50
61317,2037/11/01 08:25:03 PM,1273491.12,1332938.00,1272349.50,3878778.50
61318,2037/11/01 08:40:04 PM,1273507.50,1332956.00,1272366.62,3878830.00
61319,2037/11/01 08:55:04 PM,1273523.87,1332974.62,1272384.25,3878882.75
61320,2037/11/01 09:10:05 PM,1273540.12,1332992.87,1272401.62,3878934.50
61321,2037/11/01 09:25:05 PM,1273556.12,1333011.00,1272419.25,3878986.25
61322,2037/11/01 09:40:05 PM,1273572.62,1333029.75,1272437.37,3879040.00
61323,2037/11/01 09:55:06 PM,1273589.75,1333049.50,1272456.37,3879095.50
61324,2037/11/01 10:10:06 PM,1273605.87,1333067.87,1272474.00,3879147.75
61325,2037/11/01 10:25:07 PM,1273621.62,1333085.75,1272491.12,3879198.50
61326,2037/11/01 10:40:07 PM,1273637.25,1333103.50,1272508.25,3879249.00
61327,2037/11/01 10:55:08 PM,1273653.00,1333121.25,1272525.37,3879299.50
61328,2037/11/01 11:10:08 PM,1273670.62,1333141.12,1272544.75,3879356.50
61329,2037/11/01 11:25:09 PM,1273687.25,1333160.00,1272563.00,3879410.25
61330,2037/11/01 11:40:09 PM,1273703.25,1333178.00,1272580.12,3879461.50
61331,2037/11/01 11:55:10 PM,1273718.75,1333195.75,1272597.12,3879511.50
61332,2037/11/02 12:10:10 AM,1273735.50,1333214.62,1272615.25,3879565.25
61333,2037/11/02 12:25:11 AM,1273752.25,1333233.62,1272633.62,3879619.50
61334,2037/11/02 12:40:11 AM,1273769.37,1333252.62,1272652.37,3879674.50
61335,2037/11/02 12:55:12 AM,1273786.12,1333271.25,1272670.50,3879728.00
61336,2037/11/02 01:10:12 AM,1273802.25,1333289.37,1272687.75,3879779.25
61337,2037/11/02 01:25:13 AM,1273818.00,1333307.37,1272704.75,3879830.25
61338,2037/11/02 01:40:13 AM,1273834.00,1333325.25,1272722.12,3879881.50
61339,2037/11/02 01:55:13 AM,1273850.12,1333343.50,1272739.75,3879933.25
61340,2037/11/02 02:10:14 AM,1273867.37,1333362.75,1272758.62,3879988.50
61341,2037/11/02 02:25:14 AM,1273884.50,1333382.00,1272777.25,3880043.75
61342,2037/11/02 02:40:15 AM,1273900.25,1333399.50,1272794.12,3880094.00
61343,2037/11/02 02:55:15 AM,1273917.00,1333418.62,1272812.00,3880147.50
61344,2037/11/02 03:10:16 AM,1273933.75,1333437.12,1272829.62,3880200.50
61345,2037/11/02 03:25:16 AM,1273950.50,1333455.75,1272847.37,3880253.50
61346,2037/11/02 03:40:17 AM,1273967.62,1333474.87,1272866.00,3880308.50
61347,2037/11/02 03:55:17 AM,1273983.62,1333493.25,1272883.75,3880360.75
61348,2037/11/02 04:10:18 AM,1273998.87,1333510.25,1272900.12,3880409.00
61349,2037/11/02 04:25:18 AM,1274015.25,1333528.50,1272917.62,3880461.50
61350,2037/11/02 04:40:19 AM,1274031.12,1333546.25,1272934.87,3880512.50
61351,2037/11/02 04:55:19 AM,1274047.62,1333565.00,1272952.62,3880565.00
61352,2037/11/02 05:10:20 AM,1274064.87,1333584.25,1272971.25,3880620.25
61353,2037/11/02 05:25:20 AM,1274081.87,1333603.25,1272989.62,3880674.50
61354,2037/11/02 05:40:20 AM,1274098.25,1333621.75,1273007.50,3880727.50
61355,2037/11/02 05:55:21 AM,1274115.25,1333640.75,1273025.50,3880781.50
61356,2037/11/02 06:10:21 AM,1274132.62,1333660.12,1273044.12,3880837.00
61357,2037/11/02 06:25:22 AM,1274149.00,1333678.12,1273061.62,3880888.50
61358,2037/11/02 06:40:22 AM,1274166.00,1333697.00,1273080.12,3880943.00
61359,2037/11/02 06:55:23 AM,1274184.37,1333717.25,1273099.87,3881001.50
61360,2037/11/02 07:10:23 AM,1274201.25,1333736.00,1273117.87,3881055.00
61361,2037/11/02 07:25:24 AM,1274218.37,1333754.87,1273135.87,3881109.00
61362,2037/11/02 07:40:24 AM,1274234.50,1333773.12,1273153.12,3881160.50
61363,2037/11/02 07:55:25 AM,1274251.75,1333792.12,1273171.25,3881215.25
61364,2037/11/02 08:10:25 AM,1274267.87,1333810.12,1273189.00,3881267.00
61365,2037/11/02 08:25:26 AM,1274283.87,1333828.25,1273206.75,3881318.75
61366,2037/11/02 08:40:26 AM,1274300.00,1333846.25,1273224.25,3881370.50
61367,2037/11/02 08:55:27 AM,1274315.75,1333863.87,1273241.25,3881420.75
61368,2037/11/02 09:10:27 AM,1274332.75,1333883.25,1273259.50,3881475.50
61369,2037/11/02 09:25:28 AM,1274349.50,1333901.87,1273277.25,3881528.75
61370,2037/11/02 09:40:28 AM,1274366.00,1333920.50,1273295.50,3881582.00
61371,2037/11/02 09:55:28 AM,1274383.37,1333940.12,1273314.25,3881637.75
61372,2037/11/02 10:10:29 AM,1274399.25,1333958.50,1273331.37,3881689.00
61373,2037/11/02 10:25:29 AM,1274414.87,1333976.25,1273348.25,3881739.25
61374,2037/11/02 10:40:30 AM,1274431.25,1333994.62,1273365.50,3881791.50
61375,2037/11/02 10:55:30 AM,1274448.00,1334013.87,1273383.37,3881845.50
61376,2037/11/02 11:10:31 AM,1274464.87,1334032.87,1273401.37,3881899.00
61377,2037/11/02 11:25:31 AM,1274482.50,1334052.62,1273420.37,3881955.50
61378,2037/11/02 11:40:32 AM,1274498.00,1334070.12,1273437.25,3882005.25
61379,2037/11/02 11:55:32 AM,1274512.25,1334086.50,1273452.62,3882051.50
