Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
62020,2025/01/13 05:45:42 PM,2843581.25,2827434.50,2711903.00,8382919.00
62021,2025/01/13 06:00:42 PM,2843627.00,2827480.50,2711948.00,8383055.50
62022,2025/01/13 06:15:43 PM,2843670.00,2827523.75,2711990.00,8383184.00
62023,2025/01/13 06:30:43 PM,2843714.50,2827569.00,2712033.75,8383317.00
62024,2025/01/13 06:45:44 PM,2843761.50,2827616.75,2712080.25,8383458.00
62025,2025/01/13 07:00:44 PM,2843808.25,2827664.25,2712126.25,8383599.00
62026,2025/01/13 07:15:45 PM,2843854.50,2827710.75,2712171.75,8383737.00
62027,2025/01/13 07:30:45 PM,2843902.25,2827759.50,2712218.75,8383881.00
62028,2025/01/13 07:45:45 PM,2843951.50,2827809.00,2712266.75,8384027.00
62029,2025/01/13 08:00:46 PM,2844001.50,2827859.50,2712315.75,8384177.00
62030,2025/01/13 08:15:46 PM,2844048.25,2827906.75,2712361.75,8384317.00
62031,2025/01/13 08:30:47 PM,2844093.00,2827951.75,2712405.75,8384451.00
62032,2025/01/13 08:45:47 PM,2844145.50,2828004.75,2712457.50,8384607.50
62033,2025/01/13 09:00:48 PM,2844192.50,2828052.00,2712503.75,8384748.00
62034,2025/01/13 09:15:48 PM,2844241.00,2828101.00,2712551.50,8384893.50
62035,2025/01/13 09:30:49 PM,2844292.50,2828152.75,2712602.50,8385047.50
62036,2025/01/13 09:45:49 PM,2844345.75,2828206.50,2712653.00,8385205.00
62037,2025/01/13 10:00:50 PM,2844395.75,2828256.25,2712701.75,8385354.00
62038,2025/01/13 10:15:50 PM,2844445.50,2828306.50,2712750.50,8385502.50
62039,2025/01/13 10:30:51 PM,2844493.00,2828354.25,2712797.25,8385644.00
62040,2025/01/13 10:45:51 PM,2844540.00,2828401.75,2712843.25,8385785.00
62041,2025/01/13 11:00:52 PM,2844590.75,2828452.50,2712893.25,8385936.00
62042,2025/01/13 11:15:52 PM,2844638.50,2828500.25,2712940.50,8386079.50
62043,2025/01/13 11:30:53 PM,2844681.25,2828543.00,2712981.75,8386206.00
62044,2025/01/13 11:45:53 PM,2844730.00,2828591.50,2713028.25,8386350.00
62045,2025/01/14 12:00:54 AM,2844778.50,2828639.25,2713075.00,8386493.00
62046,2025/01/14 12:15:54 AM,2844828.50,2828689.50,2713123.00,8386641.00
62047,2025/01/14 12:30:55 AM,2844880.25,2828741.50,2713174.00,8386796.00
62048,2025/01/14 12:45:55 AM,2844926.00,2828787.25,2713218.75,8386932.00
62049,2025/01/14 01:00:56 AM,2844973.75,2828834.50,2713265.25,8387073.00
62050,2025/01/14 01:15:56 AM,2845023.50,2828884.25,2713314.00,8387222.00
62051,2025/01/14 01:30:57 AM,2845069.00,2828929.50,2713358.75,8387357.00
62052,2025/01/14 01:45:57 AM,2845115.25,2828974.75,2713403.75,8387494.00
62053,2025/01/14 02:00:58 AM,2845159.25,2829018.25,2713446.50,8387624.00
62054,2025/01/14 02:15:58 AM,2845205.00,2829063.75,2713491.25,8387760.00
62055,2025/01/14 02:30:59 AM,2845252.00,2829110.50,2713536.75,8387899.00
62056,2025/01/14 02:45:59 AM,2845301.75,2829159.75,2713584.50,8388046.00
62057,2025/01/14 03:00:59 AM,2845350.00,2829207.75,2713631.00,8388189.00
62058,2025/01/14 03:16:00 AM,2845396.00,2829253.25,2713675.75,8388325.00
62059,2025/01/14 03:31:00 AM,2845442.75,2829300.00,2713721.50,8388464.50
62060,2025/01/14 03:46:01 AM,2845485.25,2829342.25,2713763.00,8388590.50
62061,2025/01/14 04:01:01 AM,2845532.00,2829389.25,2713808.50,8388730.00
62062,2025/01/14 04:16:02 AM,2845579.50,2829437.00,2713855.50,8388872.00
62063,2025/01/14 04:31:02 AM,2845624.50,2829482.00,2713899.75,8389006.00
62064,2025/01/14 04:46:03 AM,2845667.75,2829525.50,2713943.00,8389136.00
62065,2025/01/14 05:01:03 AM,2845709.75,2829567.75,2713985.00,8389262.00
62066,2025/01/14 05:16:04 AM,2845750.25,2829608.00,2714024.50,8389382.00
62067,2025/01/14 05:31:04 AM,2845790.50,2829648.25,2714063.75,8389503.00
62068,2025/01/14 05:46:05 AM,2845832.00,2829690.00,2714104.50,8389626.00
62069,2025/01/14 06:01:05 AM,2845872.50,2829730.50,2714144.00,8389747.00
62070,2025/01/14 06:16:06 AM,2845910.00,2829767.75,2714181.00,8389859.00
62071,2025/01/14 06:31:06 AM,2845950.00,2829807.75,2714220.50,8389978.00
62072,2025/01/14 06:46:07 AM,2845990.00,2829847.75,2714259.25,8390097.00
62073,2025/01/14 07:01:07 AM,2846029.00,2829886.25,2714297.00,8390212.00
62074,2025/01/14 07:16:08 AM,2846068.25,2829925.25,2714335.50,8390329.00
62075,2025/01/14 07:31:08 AM,2846110.25,2829967.25,2714376.75,8390454.00
62076,2025/01/14 07:46:09 AM,2846150.50,2830008.00,2714416.00,8390574.00
62077,2025/01/14 08:01:09 AM,2846192.50,2830050.50,2714456.75,8390700.00
62078,2025/01/14 08:16:09 AM,2846235.00,2830093.50,2714498.00,8390826.00
62079,2025/01/14 08:31:10 AM,2846276.50,2830135.75,2714538.25,8390950.00
62080,2025/01/14 08:46:10 AM,2846316.25,2830175.50,2714576.00,8391068.00
62081,2025/01/14 09:01:11 AM,2846356.75,2830216.25,2714615.00,8391188.00
62082,2025/01/14 09:16:11 AM,2846398.00,2830257.25,2714654.00,8391309.00
62083,2025/01/14 09:31:12 AM,2846438.00,2830297.25,2714691.75,8391427.00
62084,2025/01/14 09:46:12 AM,2846481.00,2830340.25,2714732.75,8391554.00
62085,2025/01/14 10:01:13 AM,2846524.00,2830383.75,2714774.00,8391682.00
62086,2025/01/14 10:16:13 AM,2846568.25,2830428.25,2714816.00,8391812.00
62087,2025/01/14 10:31:14 AM,2846614.50,2830475.00,2714860.75,8391950.00
62088,2025/01/14 10:46:14 AM,2846658.75,2830520.00,2714903.00,8392082.00
62089,2025/01/14 11:01:15 AM,2846702.75,2830564.75,2714945.75,8392213.00
62090,2025/01/14 11:16:15 AM,2846748.75,2830611.25,2714990.25,8392350.00
62091,2025/01/14 11:31:16 AM,2846790.50,2830653.50,2715030.25,8392474.00
62092,2025/01/14 11:46:16 AM,2846833.50,2830697.00,2715071.75,8392602.00
62093,2025/01/14 12:01:17 PM,2846877.00,2830740.75,2715113.50,8392732.00
62094,2025/01/14 12:16:17 PM,2846916.75,2830781.00,2715151.50,8392850.00
62095,2025/01/14 12:31:18 PM,2846961.50,2830825.75,2715194.25,8392981.00
62096,2025/01/14 12:46:18 PM,2847008.25,2830872.75,2715239.25,8393120.00
62097,2025/01/14 01:01:19 PM,2847052.50,2830917.50,2715281.75,8393252.00
62098,2025/01/14 01:16:19 PM,2847096.75,2830962.25,2715324.75,8393384.00
62099,2025/01/14 01:31:20 PM,2847144.75,2831010.75,2715371.25,8393527.00
62100,2025/01/14 01:46:20 PM,2847189.00,2831055.50,2715413.75,8393658.00
62101,2025/01/14 02:01:21 PM,2847234.50,2831101.50,2715457.50,8393794.00
62102,2025/01/14 02:16:21 PM,2847278.75,2831146.25,2715500.25,8393925.00
62103,2025/01/14 02:31:22 PM,2847320.50,2831188.50,2715540.25,8394049.00
62104,2025/01/14 02:46:22 PM,2847366.50,2831235.25,2715584.50,8394186.00
62105,2025/01/14 03:01:23 PM,2847414.75,2831284.25,2715631.25,8394330.00
62106,2025/01/14 03:16:23 PM,2847459.75,2831329.75,2715674.50,8394464.00
62107,2025/01/14 03:31:23 PM,2847508.00,2831379.00,2715721.50,8394608.00
62108,2025/01/14 03:46:24 PM,2847558.25,2831430.25,2715770.50,8394759.00
62109,2025/01/14 04:01:24 PM,2847609.00,2831481.50,2715818.75,8394909.00
62110,2025/01/14 04:16:25 PM,2847665.50,2831539.00,2715872.50,8395077.00
62111,2025/01/14 04:31:25 PM,2847716.75,2831591.25,2715922.00,8395230.00
62112,2025/01/14 04:46:26 PM,2847765.50,2831640.75,2715969.00,8395375.00
62113,2025/01/14 05:01:26 PM,2847817.75,2831693.75,2716020.00,8395532.00
62114,2025/01/14 05:16:27 PM,2847867.25,2831743.50,2716067.50,8395678.00
62115,2025/01/14 05:31:27 PM,2847915.50,2831792.25,2716114.75,8395823.00
62116,2025/01/14 05:46:28 PM,2847966.50,2831843.50,2716165.00,8395975.00
62117,2025/01/14 06:01:28 PM,2848013.00,2831890.50,2716210.25,8396114.00
62118,2025/01/14 06:16:29 PM,2848064.00,2831942.00,2716260.50,8396266.00
62119,2025/01/14 06:31:29 PM,2848117.25,2831996.00,2716312.75,8396426.00
62120,2025/01/14 06:46:30 PM,2848166.25,2832045.25,2716361.25,8396573.00
62121,2025/01/14 07:01:30 PM,2848216.00,2832095.50,2716410.00,8396722.00
62122,2025/01/14 07:16:31 PM,2848266.00,2832146.50,2716459.75,8396872.00
62123,2025/01/14 07:31:31 PM,2848314.00,2832194.75,2716507.00,8397016.00
62124,2025/01/14 07:46:32 PM,2848362.25,2832243.75,2716554.25,8397160.00
62125,2025/01/14 08:01:32 PM,2848413.25,2832295.25,2716604.50,8397313.00
62126,2025/01/14 08:16:33 PM,2848462.25,2832344.25,2716652.50,8397459.00
62127,2025/01/14 08:31:33 PM,2848507.75,2832389.25,2716696.50,8397594.00
62128,2025/01/14 08:46:34 PM,2848554.50,2832436.00,2716742.25,8397733.00
62129,2025/01/14 09:01:34 PM,2848602.25,2832483.75,2716789.00,8397875.00
62130,2025/01/14 09:16:35 PM,2848648.00,2832529.75,2716834.00,8398012.00
62131,2025/01/14 09:31:35 PM,2848695.50,2832577.25,2716879.75,8398153.00
62132,2025/01/14 09:46:36 PM,2848744.50,2832626.00,2716926.00,8398296.00
62133,2025/01/14 10:01:36 PM,2848795.00,2832676.50,2716975.50,8398447.00
62134,2025/01/14 10:16:37 PM,2848842.75,2832724.25,2717022.50,8398590.00
62135,2025/01/14 10:31:37 PM,2848890.75,2832772.75,2717069.50,8398733.00
62136,2025/01/14 10:46:38 PM,2848938.50,2832820.75,2717116.25,8398875.00
62137,2025/01/14 11:01:38 PM,2848984.25,2832866.25,2717161.00,8399012.00
62138,2025/01/14 11:16:39 PM,2849029.50,2832911.25,2717205.50,8399146.00
62139,2025/01/14 11:31:39 PM,2849076.00,2832957.50,2717251.00,8399284.00
62140,2025/01/14 11:46:39 PM,2849124.75,2833006.00,2717298.50,8399430.00
62141,2025/01/15 12:01:40 AM,2849169.50,2833051.00,2717342.25,8399563.00
62142,2025/01/15 12:16:40 AM,2849220.50,2833102.00,2717392.75,8399715.00
62143,2025/01/15 12:31:41 AM,2849271.00,2833152.25,2717442.25,8399865.00
62144,2025/01/15 12:46:41 AM,2849319.00,2833199.75,2717489.00,8400008.00
62145,2025/01/15 01:01:42 AM,2849369.00,2833249.25,2717537.75,8400156.00
62146,2025/01/15 01:16:42 AM,2849416.25,2833295.75,2717583.75,8400296.00
62147,2025/01/15 01:31:43 AM,2849461.00,2833339.75,2717627.00,8400428.00
62148,2025/01/15 01:46:43 AM,2849507.00,2833386.00,2717672.00,8400565.00
62149,2025/04/24 02:41:12 PM,2849554.25,2833433.00,2717718.00,8400705.00
62150,2025/04/24 02:56:12 PM,2849600.00,2833478.50,2717762.50,8400841.00
62151,2025/04/24 03:11:13 PM,2849648.25,2833526.50,2717809.25,8400984.00
62152,2025/04/24 03:26:13 PM,2849696.00,2833574.25,2717856.50,8401126.00
62153,2025/04/24 03:41:14 PM,2849743.75,2833621.50,2717903.00,8401268.00
62154,2025/04/24 03:56:14 PM,2849791.75,2833668.75,2717949.50,8401410.00
62155,2025/04/24 04:11:15 PM,2849839.00,2833715.50,2717995.00,8401550.00
62156,2025/04/24 04:26:15 PM,2849882.50,2833758.00,2718037.25,8401678.00
62157,2025/04/24 04:41:16 PM,2849924.25,2833799.00,2718077.50,8401800.00
62158,2025/04/24 04:56:16 PM,2849967.25,2833841.75,2718119.50,8401928.00
62159,2025/04/24 05:11:17 PM,2850009.00,2833883.25,2718160.00,8402052.00
62160,2025/04/24 05:26:17 PM,2850052.25,2833926.25,2718202.25,8402181.00
62161,2025/04/24 05:41:18 PM,2850098.00,2833972.00,2718246.75,8402317.00
62162,2025/04/24 05:56:18 PM,2850143.25,2834017.50,2718291.00,8402452.00
62163,2025/04/24 06:11:19 PM,2850184.25,2834058.25,2718330.75,8402573.00
62164,2025/04/24 06:26:19 PM,2850226.25,2834100.25,2718371.75,8402698.00
62165,2025/04/24 06:41:20 PM,2850265.25,2834139.50,2718409.50,8402814.00
62166,2025/04/24 06:56:20 PM,2850304.25,2834178.00,2718447.25,8402929.00
62167,2025/04/24 07:11:20 PM,2850346.00,2834219.25,2718488.00,8403053.00
62168,2025/04/24 07:26:21 PM,2850387.50,2834259.75,2718527.25,8403174.00
62169,2025/04/24 07:41:21 PM,2850426.75,2834297.75,2718564.75,8403289.00
62170,2025/04/24 07:56:22 PM,2850470.00,2834340.50,2718606.50,8403417.00
62171,2025/04/24 08:11:22 PM,2850513.75,2834383.50,2718648.75,8403546.00
62172,2025/04/24 08:26:23 PM,2850556.25,2834426.25,2718690.00,8403672.00
62173,2025/04/24 08:41:23 PM,2850596.00,2834465.50,2718728.50,8403790.00
62174,2025/04/24 08:56:24 PM,2850642.00,2834512.00,2718773.00,8403927.00
62175,2025/04/24 09:11:24 PM,2850686.00,2834556.25,2718815.50,8404058.00
62176,2025/04/24 09:26:25 PM,2850729.75,2834600.75,2718858.00,8404188.00
62177,2025/04/24 09:41:25 PM,2850777.50,2834649.75,2718904.00,8404331.00
62178,2025/04/24 09:56:26 PM,2850824.00,2834696.50,2718948.50,8404469.00
62179,2025/04/24 10:11:26 PM,2850867.25,2834740.00,2718989.75,8404597.00
62180,2025/04/24 10:26:27 PM,2850913.50,2834786.75,2719034.00,8404734.00
62181,2025/04/24 10:41:27 PM,2850957.50,2834831.25,2719076.00,8404865.00
62182,2025/04/24 10:56:28 PM,2851000.00,2834874.00,2719116.25,8404990.00
62183,2025/04/24 11:11:28 PM,2851045.25,2834919.75,2719160.00,8405125.00
62184,2025/04/24 11:26:29 PM,2851091.25,2834966.25,2719204.00,8405262.00
62185,2025/04/24 11:41:29 PM,2851133.25,2835008.25,2719243.75,8405385.00
62186,2025/04/24 11:56:30 PM,2851181.00,2835056.50,2719289.50,8405527.00
62187,2025/04/25 12:11:30 AM,2851227.25,2835102.50,2719333.25,8405663.00
62188,2025/04/25 12:26:31 AM,2851272.75,2835148.25,2719377.25,8405798.00
62189,2025/04/25 12:41:31 AM,2851318.75,2835194.75,2719421.75,8405935.00
62190,2025/04/25 12:56:31 AM,2851360.00,2835236.50,2719461.50,8406058.00
62191,2025/04/25 01:11:32 AM,2851404.50,2835281.25,2719503.75,8406190.00
62192,2025/04/25 01:26:32 AM,2851450.25,2835327.00,2719547.50,8406324.00
62193,2025/04/25 01:41:33 AM,2851492.75,2835369.75,2719588.00,8406450.00
62194,2025/04/25 01:56:33 AM,2851536.75,2835414.00,2719630.00,8406581.00
62195,2025/04/25 02:11:34 AM,2851582.75,2835460.25,2719674.25,8406717.00
62196,2025/04/25 02:26:34 AM,2851627.25,2835505.25,2719717.25,8406850.00
62197,2025/04/25 02:41:35 AM,2851673.25,2835552.00,2719762.00,8406987.00
62198,2025/04/25 02:56:35 AM,2851717.00,2835596.25,2719804.25,8407117.00
62199,2025/04/25 03:11:36 AM,2851761.25,2835641.00,2719846.75,8407249.00
62200,2025/04/25 03:26:36 AM,2851806.00,2835686.25,2719889.75,8407382.00
62201,2025/04/25 03:41:37 AM,2851851.25,2835732.25,2719933.50,8407517.00
62202,2025/04/25 03:56:37 AM,2851895.75,2835777.50,2719976.50,8407650.00
62203,2025/04/25 04:11:38 AM,2851947.50,2835830.25,2720027.25,8407805.00
62204,2025/04/25 04:26:38 AM,2852000.00,2835883.50,2720077.75,8407961.00
62205,2025/04/25 04:41:39 AM,2852049.50,2835934.00,2720126.25,8408110.00
62206,2025/04/25 04:56:39 AM,2852099.75,2835985.25,2720174.75,8408260.00
62207,2025/04/25 05:11:40 AM,2852147.50,2836034.00,2720221.50,8408403.00
62208,2025/04/25 05:26:40 AM,2852191.25,2836078.75,2720264.25,8408534.00
62209,2025/04/25 05:41:41 AM,2852240.25,2836128.50,2720311.75,8408681.00
62210,2025/04/25 05:56:41 AM,2852287.75,2836176.75,2720358.25,8408823.00
62211,2025/04/25 06:11:42 AM,2852336.50,2836226.25,2720406.75,8408970.00
62212,2025/04/25 06:26:42 AM,2852387.50,2836277.50,2720456.75,8409122.00
62213,2025/04/25 06:41:43 AM,2852436.25,2836327.00,2720505.00,8409268.00
62214,2025/04/25 06:56:43 AM,2852485.25,2836377.00,2720553.50,8409416.00
62215,2025/04/25 07:11:44 AM,2852534.75,2836427.00,2720602.25,8409564.00
62216,2025/04/25 07:26:44 AM,2852584.25,2836477.25,2720650.75,8409712.00
62217,2025/04/25 07:41:45 AM,2852634.75,2836528.00,2720700.25,8409863.00
62218,2025/04/25 07:56:45 AM,2852681.50,2836575.00,2720746.00,8410002.00
62219,2025/04/25 08:11:46 AM,2852732.75,2836626.75,2720796.00,8410156.00
62220,2025/04/25 08:26:46 AM,2852784.75,2836679.25,2720846.25,8410310.00
62221,2025/04/25 08:41:47 AM,2852840.00,2836734.75,2720900.50,8410476.00
62222,2025/04/25 08:56:47 AM,2852892.50,2836786.00,2720952.75,8410631.00
62223,2025/04/25 09:11:47 AM,2852946.25,2836837.75,2721005.50,8410790.00
62224,2025/04/25 09:26:48 AM,2853003.00,2836894.75,2721062.00,8410960.00
62225,2025/04/25 09:41:48 AM,2853055.50,2836946.25,2721113.50,8411116.00
62226,2025/04/25 09:56:49 AM,2853105.25,2836995.50,2721161.25,8411262.00
62227,2025/04/25 10:11:49 AM,2853154.25,2837043.50,2721207.25,8411405.00
62228,2025/04/25 10:26:50 AM,2853203.50,2837092.00,2721253.75,8411549.00
62229,2025/04/25 10:41:50 AM,2853253.00,2837140.75,2721300.50,8411694.00
62230,2025/04/25 10:56:51 AM,2853301.25,2837188.00,2721345.25,8411834.00
62231,2025/04/25 11:11:51 AM,2853350.00,2837236.00,2721391.00,8411977.00
62232,2025/04/25 11:26:52 AM,2853398.75,2837284.00,2721436.50,8412120.00
62233,2025/04/25 11:41:52 AM,2853443.75,2837328.00,2721478.00,8412250.00
62234,2025/04/25 11:56:53 AM,2853490.50,2837373.00,2721520.75,8412384.00
62235,2025/04/25 12:11:53 PM,2853539.00,2837419.75,2721566.00,8412525.00
62236,2025/04/25 12:26:54 PM,2853587.50,2837466.75,2721611.25,8412665.00
62237,2025/04/25 12:41:54 PM,2853640.50,2837518.50,2721661.25,8412820.00
62238,2025/04/25 12:56:55 PM,2853691.25,2837567.75,2721708.75,8412968.00
62239,2025/04/25 01:11:55 PM,2853736.75,2837612.50,2721752.25,8413101.00
62240,2025/04/25 01:26:56 PM,2853785.50,2837661.00,2721799.00,8413246.00
62241,2025/04/25 01:41:56 PM,2853836.75,2837712.25,2721849.25,8413398.00
62242,2025/04/25 01:56:57 PM,2853881.50,2837757.00,2721893.00,8413532.00
62243,2025/04/25 02:11:57 PM,2853925.00,2837799.75,2721935.25,8413660.00
62244,2025/04/25 02:26:58 PM,2853970.75,2837845.25,2721980.00,8413796.00
62245,2025/04/25 02:41:58 PM,2854015.25,2837889.50,2722023.50,8413928.00
62246,2025/04/25 02:56:59 PM,2854061.75,2837935.50,2722069.00,8414066.00
62247,2025/04/25 03:11:59 PM,2854110.50,2837983.75,2722117.00,8414211.00
62248,2025/04/25 03:26:59 PM,2854159.00,2838031.50,2722164.00,8414354.00
62249,2025/04/25 03:42:00 PM,2854207.25,2838079.00,2722210.75,8414497.00
62250,2025/04/25 03:57:00 PM,2854255.00,2838126.25,2722257.25,8414638.00
62251,2025/04/25 04:12:01 PM,2854303.00,2838173.75,2722304.00,8414781.00
62252,2025/04/25 04:27:01 PM,2854350.75,2838221.25,2722351.00,8414923.00
62253,2025/04/25 04:42:02 PM,2854395.75,2838265.75,2722394.75,8415056.00
62254,2025/04/25 04:57:02 PM,2854439.00,2838308.75,2722436.50,8415184.00
62255,2025/04/25 05:12:03 PM,2854484.00,2838353.75,2722480.25,8415318.00
62256,2025/04/25 05:27:03 PM,2854528.25,2838397.75,2722523.25,8415449.00
62257,2025/04/25 05:42:04 PM,2854575.00,2838444.50,2722569.00,8415588.00
62258,2025/04/25 05:57:04 PM,2854620.75,2838490.25,2722613.75,8415725.00
62259,2025/04/25 06:12:05 PM,2854662.50,2838531.50,2722654.00,8415848.00
62260,2025/04/25 06:27:05 PM,2854703.00,2838572.00,2722692.75,8415968.00
62261,2025/04/25 06:42:06 PM,2854746.00,2838615.25,2722734.75,8416096.00
62262,2025/04/25 06:57:06 PM,2854787.25,2838656.00,2722774.50,8416218.00
62263,2025/04/25 07:12:07 PM,2854833.75,2838702.50,2722819.75,8416356.00
62264,2025/04/25 07:27:07 PM,2854881.00,2838749.75,2722865.50,8416496.00
62265,2025/04/25 07:42:08 PM,2854925.50,2838793.75,2722908.00,8416627.00
62266,2025/04/25 07:57:08 PM,2854974.75,2838843.25,2722956.00,8416774.00
62267,2025/04/25 08:12:09 PM,2855018.75,2838887.50,2722998.75,8416905.00
62268,2025/04/25 08:27:09 PM,2855063.00,2838932.25,2723041.25,8417036.00
62269,2025/04/25 08:42:10 PM,2855107.75,2838977.50,2723084.50,8417170.00
62270,2025/04/25 08:57:10 PM,2855152.25,2839021.75,2723126.75,8417301.00
62271,2025/04/25 09:12:10 PM,2855195.25,2839064.50,2723167.75,8417428.00
62272,2025/04/25 09:27:11 PM,2855239.25,2839108.25,2723209.75,8417557.00
62273,2025/04/25 09:42:11 PM,2855286.00,2839155.50,2723255.25,8417697.00
62274,2025/04/25 09:57:12 PM,2855329.25,2839199.00,2723297.25,8417825.00
