Timestamp,Description,IP,Slave,Register,Register_Name,Value
2025-07-01 21:04:42,PM B2 Substation,10.129.7.19,12,1193,Apparent PF CH1 (MSW),0.8982978463172913
2025-07-01 21:04:44,PM A1 Substation,10.129.7.17,14,1193,Apparent PF CH1 (MSW),0.9023866653442383
2025-07-01 21:04:44,PM Autoclave 2,10.129.7.8,7,1193,Apparent PF CH1 (MSW),0.00946044921875
2025-07-01 21:04:44,PM Autoclave 8,10.129.7.13,8,1193,Apparent PF CH1 (MSW),0.8101623058319092
2025-07-01 21:04:44,PM C2P Substation,10.129.7.25,5,1193,Apparent PF CH1 (MSW),0.9936966896057129
2025-07-01 21:04:44,PM Autoclave 5,10.129.7.10,6,1193,Apparent PF CH1 (MSW),0.10996347665786743
2025-07-01 21:04:45,PM Autoclave 6,10.129.7.11,22,1193,Apparent PF CH1 (MSW),0.17489291727542877
2025-07-01 21:04:45,PM Autoclave 3,10.129.7.7,17,1193,Apparent PF CH1 (MSW),0.6953125
2025-07-01 21:04:45,PM Autoclave 4,10.129.7.9,18,1193,Apparent PF CH1 (MSW),0.362589031457901
2025-07-01 21:04:45,PM C2L Substation,10.129.7.24,9,1193,Apparent PF CH1 (MSW),0.9002599120140076
2025-07-01 21:04:45,PM Autoclave 10,10.129.7.15,20,1193,Apparent PF CH1 (MSW),0.7311121821403503
2025-07-01 21:04:45,PM C1A Substation,10.129.7.23,11,1193,Apparent PF CH1 (MSW),-0.884459376335144
2025-07-01 21:04:45,PM B3 Substation,10.129.7.20,13,1193,Apparent PF CH1 (MSW),0.9183599352836609
2025-07-01 21:04:45,PM A3 Substation,10.129.7.18,16,1193,Apparent PF CH1 (MSW),0.8343466520309448
2025-07-01 21:04:45,PM C1L1 Substation,10.129.7.21,3,1193,Apparent PF CH1 (MSW),0.899876058101654
2025-07-01 21:04:45,PM C1L2 Substation,10.129.7.22,4,1193,Apparent PF CH1 (MSW),0.9273288249969482
