Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
68091,2025/04/14 01:47:37 AM,35574.75,318692.25,15884.12,370151.12
68092,2025/04/14 02:02:37 AM,35573.37,318689.03,15884.12,370146.53
68093,2025/04/14 02:17:38 AM,35571.98,318685.81,15884.12,370141.94
68094,2025/04/14 02:32:38 AM,35570.60,318682.66,15884.12,370137.37
68095,2025/04/14 02:47:39 AM,35569.22,318679.47,15884.12,370132.81
68096,2025/04/14 03:02:39 AM,35567.84,318676.31,15884.12,370128.28
68097,2025/04/14 03:17:40 AM,35566.46,318673.16,15884.12,370123.75
68098,2025/04/14 03:32:40 AM,35565.08,318670.00,15884.12,370119.22
68099,2025/04/14 03:47:41 AM,35563.71,318666.84,15884.12,370114.69
68100,2025/04/14 04:02:41 AM,35562.34,318663.69,15884.12,370110.16
68101,2025/04/14 04:17:42 AM,35560.97,318660.53,15884.12,370105.62
68102,2025/04/14 04:32:42 AM,35559.62,318657.37,15884.12,370101.12
68103,2025/04/14 04:47:43 AM,35558.28,318654.25,15884.11,370096.66
68104,2025/04/14 05:02:43 AM,35556.94,318651.09,15884.11,370092.16
68105,2025/04/14 05:17:44 AM,35555.61,318648.03,15884.11,370087.75
68106,2025/04/14 05:32:44 AM,35554.17,318645.84,15884.11,370084.12
68107,2025/04/14 05:47:45 AM,35552.86,318642.72,15884.11,370079.72
68108,2025/04/14 06:02:45 AM,35551.57,318639.59,15884.11,370075.25
68109,2025/04/14 06:17:46 AM,35550.29,318636.50,15884.11,370070.87
68110,2025/04/14 06:32:46 AM,35549.01,318633.41,15884.11,370066.50
68111,2025/04/14 06:47:47 AM,35547.75,318630.31,15884.11,370062.16
68112,2025/04/14 07:02:47 AM,35546.49,318627.22,15884.11,370057.81
68113,2025/04/14 07:17:48 AM,35545.24,318624.09,15884.10,370053.44
68114,2025/04/14 07:32:48 AM,35543.99,318621.00,15884.10,370049.09
68115,2025/04/14 07:47:49 AM,35542.75,318617.91,15884.10,370044.75
68116,2025/04/14 08:02:49 AM,35541.53,318614.84,15884.10,370040.47
68117,2025/04/14 08:17:50 AM,35540.31,318611.75,15884.10,370036.16
68118,2025/04/14 08:32:50 AM,35539.10,318608.69,15884.10,370031.87
68119,2025/04/14 08:47:51 AM,35537.89,318605.59,15884.10,370027.59
68120,2025/04/14 09:02:51 AM,35536.68,318602.53,15884.10,370023.31
68121,2025/04/14 09:17:52 AM,35535.49,318599.47,15884.09,370019.06
68122,2025/04/14 09:32:52 AM,35534.30,318596.41,15884.09,370014.78
68123,2025/04/14 09:47:53 AM,35533.12,318593.34,15884.09,370010.56
68124,2025/04/14 10:02:53 AM,35531.94,318590.25,15884.09,370006.28
68125,2025/04/14 10:17:54 AM,35530.77,318587.22,15884.09,370002.09
68126,2025/04/14 10:32:54 AM,35529.60,318584.16,15884.09,369997.84
68127,2025/04/14 10:47:55 AM,35528.44,318581.09,15884.09,369993.62
68128,2025/04/14 11:02:55 AM,35527.28,318578.03,15884.09,369989.41
68129,2025/04/14 11:17:56 AM,35526.11,318574.97,15884.08,369985.19
68130,2025/04/14 11:32:56 AM,35524.96,318571.91,15884.08,369980.97
68131,2025/04/14 11:47:57 AM,35523.80,318568.84,15884.08,369976.75
68132,2025/04/14 12:02:57 PM,35522.65,318565.81,15884.08,369972.56
68133,2025/04/14 12:17:58 PM,35521.51,318562.75,15884.08,369968.34
68134,2025/04/14 12:32:58 PM,35520.37,318559.72,15884.08,369964.19
68135,2025/04/14 12:47:58 PM,35519.23,318556.66,15884.08,369959.94
68136,2025/04/14 01:02:59 PM,35518.11,318553.62,15884.08,369955.78
68137,2025/04/14 01:17:59 PM,35516.97,318550.56,15884.08,369951.59
68138,2025/04/14 01:33:00 PM,35515.84,318547.53,15884.07,369947.44
68139,2025/04/14 01:48:00 PM,35514.71,318544.47,15884.07,369943.25
68140,2025/04/14 02:03:01 PM,35513.57,318541.41,15884.07,369939.03
68141,2025/04/14 02:18:01 PM,35512.43,318538.37,15884.07,369934.87
68142,2025/04/14 02:33:02 PM,35511.29,318535.31,15884.07,369930.66
68143,2025/04/14 02:48:02 PM,35510.14,318532.22,15884.07,369926.41
68144,2025/04/14 03:03:03 PM,35509.00,318529.19,15884.07,369922.25
68145,2025/04/14 03:18:03 PM,35507.87,318526.12,15884.06,369918.06
68146,2025/04/14 03:33:04 PM,35506.73,318523.09,15884.06,369913.87
68147,2025/04/14 03:48:04 PM,35505.59,318520.03,15884.06,369909.69
68148,2025/04/14 04:03:05 PM,35504.43,318516.97,15884.06,369905.47
68149,2025/04/14 04:18:05 PM,35503.28,318513.87,15884.06,369901.22
68150,2025/04/14 04:33:06 PM,35502.11,318510.81,15884.06,369896.97
68151,2025/04/14 04:48:06 PM,35500.93,318507.72,15884.06,369892.72
68152,2025/04/14 05:03:07 PM,35499.75,318504.62,15884.06,369888.44
68153,2025/04/14 05:18:07 PM,35498.56,318501.53,15884.05,369884.16
68154,2025/04/14 05:33:08 PM,35497.37,318498.41,15884.05,369879.84
68155,2025/04/14 05:48:08 PM,35496.16,318495.31,15884.05,369875.53
68156,2025/04/14 06:03:09 PM,35494.95,318492.19,15884.05,369871.19
68157,2025/04/14 06:18:09 PM,35493.74,318489.06,15884.05,369866.87
68158,2025/04/14 06:33:10 PM,35492.52,318485.94,15884.05,369862.53
68159,2025/04/14 06:48:10 PM,35491.29,318482.81,15884.05,369858.16
68160,2025/04/14 07:03:11 PM,35490.06,318479.66,15884.05,369853.75
68161,2025/04/14 07:18:11 PM,35488.82,318476.50,15884.05,369849.34
68162,2025/04/14 07:33:12 PM,35487.57,318473.34,15884.04,369844.94
68163,2025/04/14 07:48:12 PM,35486.32,318470.19,15884.04,369840.53
68164,2025/04/14 08:03:13 PM,35485.07,318467.03,15884.04,369836.12
68165,2025/04/14 08:18:13 PM,35483.81,318463.87,15884.04,369831.72
68166,2025/04/14 08:33:14 PM,35482.54,318460.69,15884.04,369827.25
68167,2025/04/14 08:48:14 PM,35481.27,318457.53,15884.04,369822.84
68168,2025/04/14 09:03:15 PM,35479.99,318454.34,15884.04,369818.37
68169,2025/04/14 09:18:15 PM,35478.71,318451.16,15884.04,369813.91
68170,2025/04/14 09:33:16 PM,35477.42,318447.97,15884.04,369809.41
68171,2025/04/14 09:48:16 PM,35476.12,318444.75,15884.03,369804.91
68172,2025/04/14 10:03:17 PM,35474.82,318441.56,15884.03,369800.41
68173,2025/04/14 10:18:17 PM,35473.52,318438.37,15884.03,369795.94
68174,2025/04/14 10:33:18 PM,35472.21,318435.16,15884.03,369791.41
68175,2025/04/14 10:48:18 PM,35470.89,318431.97,15884.03,369786.91
68176,2025/04/14 11:03:19 PM,35469.57,318428.75,15884.03,369782.34
68177,2025/04/14 11:18:19 PM,35468.26,318425.53,15884.03,369777.81
68178,2025/04/14 11:33:19 PM,35466.93,318422.34,15884.03,369773.31
68179,2025/04/14 11:48:20 PM,35465.61,318419.12,15884.03,369768.75
68180,2025/04/15 12:03:20 AM,35464.28,318415.94,15884.02,369764.25
68181,2025/04/15 12:18:21 AM,35462.95,318412.72,15884.02,369759.69
68182,2025/04/15 12:33:21 AM,35461.62,318409.53,15884.02,369755.19
68183,2025/04/15 12:48:22 AM,35460.29,318406.34,15884.02,369750.66
68184,2025/04/15 01:03:22 AM,35458.95,318403.16,15884.02,369746.16
68185,2025/04/15 01:18:23 AM,35457.62,318399.97,15884.02,369741.62
68186,2025/04/15 01:33:23 AM,35456.29,318396.78,15884.02,369737.09
68187,2025/04/15 01:48:24 AM,35454.95,318393.62,15884.02,369732.59
68188,2025/04/15 02:03:24 AM,35453.61,318390.44,15884.02,369728.09
68189,2025/04/15 02:18:25 AM,35452.27,318387.28,15884.02,369723.59
68190,2025/04/15 02:33:25 AM,35450.92,318384.12,15884.02,369719.06
68191,2025/04/15 02:48:26 AM,35449.57,318380.94,15884.01,369714.50
68192,2025/04/15 03:03:26 AM,35448.21,318377.78,15884.01,369710.00
68193,2025/04/15 03:18:27 AM,35446.86,318374.59,15884.01,369705.44
68194,2025/04/15 03:33:27 AM,35445.51,318371.44,15884.01,369700.94
68195,2025/04/15 03:48:28 AM,35444.16,318368.28,15884.01,369696.44
68196,2025/04/15 04:03:28 AM,35442.80,318365.12,15884.01,369691.94
68197,2025/04/15 04:18:29 AM,35441.47,318361.97,15884.01,369687.44
68198,2025/04/15 04:33:29 AM,35440.13,318358.84,15884.01,369682.97
68199,2025/04/15 04:48:30 AM,35438.81,318355.69,15884.01,369678.50
68200,2025/04/15 05:03:30 AM,35437.49,318352.56,15884.01,369674.06
68201,2025/04/15 05:18:31 AM,35436.17,318349.41,15884.01,369669.56
68202,2025/04/15 05:33:31 AM,35434.85,318346.25,15884.00,369665.09
68203,2025/04/15 05:48:32 AM,35433.55,318343.09,15884.00,369660.62
68204,2025/04/15 06:03:32 AM,35432.25,318339.97,15884.00,369656.22
68205,2025/04/15 06:18:33 AM,35430.96,318336.84,15884.00,369651.81
68206,2025/04/15 06:33:33 AM,35429.68,318333.69,15884.00,369647.37
68207,2025/04/15 06:48:34 AM,35428.41,318330.50,15884.00,369642.91
68208,2025/04/15 07:03:34 AM,35427.13,318327.31,15884.00,369638.44
68209,2025/04/15 07:18:35 AM,35425.86,318324.16,15884.00,369634.00
68210,2025/04/15 07:33:35 AM,35424.58,318321.00,15884.00,369629.56
68211,2025/04/15 07:48:36 AM,35423.31,318317.84,15884.00,369625.16
68212,2025/04/15 08:03:36 AM,35422.05,318314.69,15883.99,369620.75
68213,2025/04/15 08:18:37 AM,35420.20,318316.69,15883.99,369620.87
68214,2025/04/15 08:33:37 AM,35418.71,318332.47,15884.02,369635.22
68215,2025/04/15 08:48:38 AM,35422.52,318357.72,15884.16,369664.41
68216,2025/04/15 09:03:38 AM,35426.55,318382.97,15884.32,369693.84
68217,2025/04/15 09:18:39 AM,35426.84,318400.69,15884.39,369711.91
68218,2025/04/15 09:33:39 AM,35423.36,318411.53,15884.38,369719.25
68219,2025/04/15 09:48:40 AM,35419.81,318422.37,15884.37,369726.56
68220,2025/04/15 10:03:40 AM,35416.31,318433.22,15884.36,369733.91
68221,2025/04/15 10:18:41 AM,35414.14,318433.94,15884.36,369732.44
68222,2025/04/15 10:33:41 AM,35412.04,318433.44,15884.35,369729.81
68223,2025/04/15 10:48:41 AM,35409.30,318434.53,15884.33,369728.19
68224,2025/04/15 11:03:42 AM,35408.20,318431.47,15884.33,369724.03
68225,2025/04/15 11:18:42 AM,35407.11,318428.41,15884.33,369719.84
68226,2025/04/15 11:33:43 AM,35406.02,318425.31,15884.33,369715.69
68227,2025/04/15 11:48:43 AM,35404.95,318422.25,15884.33,369711.53
68228,2025/04/15 12:03:44 PM,35403.87,318419.22,15884.33,369707.41
68229,2025/04/15 12:18:44 PM,35402.80,318416.12,15884.33,369703.25
68230,2025/04/15 12:33:45 PM,35401.73,318413.06,15884.33,369699.09
68231,2025/04/15 12:48:45 PM,35400.66,318410.03,15884.32,369695.00
68232,2025/04/15 01:03:46 PM,35399.60,318406.97,15884.32,369690.87
68233,2025/04/15 01:18:46 PM,35398.52,318403.91,15884.32,369686.75
68234,2025/04/15 01:33:47 PM,35397.46,318400.84,15884.32,369682.62
68235,2025/04/15 01:48:47 PM,35396.40,318397.81,15884.32,369678.53
68236,2025/04/15 02:03:48 PM,35395.34,318394.75,15884.32,369674.41
68237,2025/04/15 02:18:48 PM,35394.27,318391.69,15884.31,369670.28
68238,2025/04/15 02:33:49 PM,35393.22,318388.62,15884.31,369666.16
68239,2025/04/15 02:48:49 PM,35392.16,318385.56,15884.31,369662.03
68240,2025/04/15 03:03:50 PM,35391.10,318382.53,15884.31,369657.94
68241,2025/04/15 03:18:50 PM,35390.05,318379.47,15884.31,369653.81
68242,2025/04/15 03:33:51 PM,35388.98,318376.41,15884.31,369649.69
68243,2025/04/15 03:48:51 PM,35387.91,318373.34,15884.31,369645.56
68244,2025/04/15 04:03:52 PM,35386.84,318370.28,15884.30,369641.44
68245,2025/04/15 04:18:52 PM,35385.77,318367.22,15884.30,369637.31
68246,2025/04/15 04:33:53 PM,35384.68,318364.16,15884.30,369633.16
68247,2025/04/15 04:48:53 PM,35383.61,318361.09,15884.30,369629.03
68248,2025/04/15 05:03:54 PM,35382.54,318358.03,15884.30,369624.87
68249,2025/04/15 05:18:54 PM,35381.46,318354.97,15884.30,369620.75
68250,2025/04/15 05:33:55 PM,35380.37,318351.91,15884.30,369616.56
68251,2025/04/15 05:48:55 PM,35379.29,318348.81,15884.29,369612.37
68252,2025/04/15 06:03:56 PM,35378.20,318345.72,15884.29,369608.19
68253,2025/04/15 06:18:56 PM,35377.10,318342.62,15884.29,369604.00
68254,2025/04/15 06:33:57 PM,35376.00,318339.56,15884.29,369599.84
68255,2025/04/15 06:48:57 PM,35374.89,318336.47,15884.29,369595.66
68256,2025/04/15 07:03:58 PM,35373.79,318333.37,15884.29,369591.44
68257,2025/04/15 07:18:58 PM,35372.67,318330.25,15884.29,369587.22
68258,2025/04/15 07:33:59 PM,35371.55,318327.16,15884.29,369583.00
68259,2025/04/15 07:48:59 PM,35370.43,318324.06,15884.28,369578.78
68260,2025/04/15 08:03:59 PM,35369.31,318320.97,15884.28,369574.56
68261,2025/04/15 08:19:00 PM,35368.18,318317.84,15884.28,369570.31
68262,2025/04/15 08:34:00 PM,35367.05,318314.75,15884.28,369566.09
68263,2025/04/15 08:49:01 PM,35365.92,318311.62,15884.28,369561.81
68264,2025/04/15 09:04:01 PM,35364.77,318308.53,15884.28,369557.59
68265,2025/04/15 09:19:02 PM,35363.63,318305.41,15884.28,369553.31
68266,2025/04/15 09:34:02 PM,35362.47,318302.31,15884.28,369549.06
68267,2025/04/15 09:49:03 PM,35361.30,318299.19,15884.27,369544.78
68268,2025/04/15 10:04:03 PM,35360.13,318296.06,15884.27,369540.47
68269,2025/04/15 10:19:04 PM,35358.96,318292.94,15884.27,369536.19
68270,2025/04/15 10:34:04 PM,35357.78,318289.78,15884.27,369531.84
68271,2025/04/15 10:49:05 PM,35356.60,318286.62,15884.27,369527.50
68272,2025/04/15 11:04:05 PM,35355.41,318283.47,15884.27,369523.16
68273,2025/04/15 11:19:06 PM,35354.23,318280.31,15884.27,369518.81
68274,2025/04/15 11:34:06 PM,35353.04,318277.16,15884.26,369514.44
68275,2025/04/15 11:49:07 PM,35351.85,318274.00,15884.26,369510.09
68276,2025/04/16 12:04:07 AM,35350.66,318270.81,15884.26,369505.72
68277,2025/04/16 12:19:08 AM,35349.46,318267.66,15884.26,369501.37
68278,2025/04/16 12:34:08 AM,35348.27,318264.50,15884.26,369497.00
68279,2025/04/16 12:49:09 AM,35347.07,318261.34,15884.26,369492.66
68280,2025/04/16 01:04:09 AM,35345.87,318258.19,15884.26,369488.31
68281,2025/04/16 01:19:10 AM,35344.68,318255.03,15884.26,369483.97
68282,2025/04/16 01:34:10 AM,35343.49,318251.87,15884.25,369479.62
68283,2025/04/16 01:49:11 AM,35342.26,318248.87,15884.25,369475.37
68284,2025/04/16 02:04:11 AM,35341.00,318245.91,15884.25,369471.16
68285,2025/04/16 02:19:12 AM,35339.75,318242.94,15884.25,369466.94
68286,2025/04/16 02:34:12 AM,35338.49,318239.97,15884.25,369462.72
68287,2025/04/16 02:49:13 AM,35337.24,318237.03,15884.25,369458.53
68288,2025/04/16 03:04:13 AM,35335.99,318234.06,15884.25,369454.31
68289,2025/04/16 03:19:14 AM,35334.75,318231.12,15884.25,369450.12
68290,2025/04/16 03:34:14 AM,35333.50,318228.19,15884.24,369445.94
68291,2025/04/16 03:49:15 AM,35332.27,318225.25,15884.24,369441.75
68292,2025/04/16 04:04:15 AM,35331.03,318222.31,15884.24,369437.59
68293,2025/04/16 04:19:16 AM,35329.79,318219.37,15884.24,369433.41
68294,2025/04/16 04:34:16 AM,35328.55,318216.44,15884.24,369429.25
68295,2025/04/16 04:49:17 AM,35327.32,318213.50,15884.24,369425.06
68296,2025/04/16 05:04:17 AM,35326.08,318210.56,15884.24,369420.91
68297,2025/04/16 05:19:18 AM,35324.86,318207.66,15884.23,369416.75
68298,2025/04/16 05:34:18 AM,35323.62,318204.72,15884.23,369412.56
68299,2025/04/16 05:49:18 AM,35322.39,318201.78,15884.23,369408.41
68300,2025/04/16 06:04:19 AM,35321.17,318198.84,15884.23,369404.22
68301,2025/04/16 06:19:19 AM,35319.95,318195.91,15884.23,369400.06
68302,2025/04/16 06:34:20 AM,35318.73,318193.00,15884.23,369395.97
68303,2025/04/16 06:49:20 AM,35317.52,318190.06,15884.23,369391.81
68304,2025/04/16 07:04:21 AM,35316.31,318187.12,15884.23,369387.66
68305,2025/04/16 07:19:21 AM,35315.11,318184.22,15884.22,369383.56
68306,2025/04/16 07:34:22 AM,35313.91,318181.28,15884.22,369379.41
68307,2025/04/16 07:49:22 AM,35312.71,318178.34,15884.22,369375.28
68308,2025/04/16 08:04:23 AM,35311.52,318175.44,15884.22,369371.16
68309,2025/04/16 08:19:23 AM,35310.32,318172.50,15884.22,369367.03
68310,2025/04/16 08:34:24 AM,35309.13,318169.56,15884.22,369362.91
68311,2025/04/16 08:49:24 AM,35307.94,318166.66,15884.22,369358.81
68312,2025/04/16 09:04:25 AM,35306.75,318163.72,15884.21,369354.69
68313,2025/04/16 09:19:25 AM,35305.57,318160.81,15884.21,369350.59
68314,2025/04/16 09:34:26 AM,35304.40,318157.91,15884.21,369346.53
68315,2025/04/16 09:49:26 AM,35303.23,318155.00,15884.21,369342.44
68316,2025/04/16 10:04:27 AM,35302.07,318152.09,15884.21,369338.37
68317,2025/04/16 10:19:27 AM,35300.90,318149.16,15884.21,369334.28
68318,2025/04/16 10:34:28 AM,35299.75,318146.25,15884.21,369330.22
68319,2025/04/16 10:49:28 AM,35298.59,318143.34,15884.20,369326.16
68320,2025/04/16 11:04:29 AM,35297.43,318140.41,15884.20,369322.06
68321,2025/04/16 11:19:29 AM,35296.27,318137.50,15884.20,369317.97
68322,2025/04/16 11:34:30 AM,35295.11,318134.59,15884.20,369313.91
68323,2025/04/16 11:49:30 AM,35293.96,318131.69,15884.20,369309.84
68324,2025/04/16 12:04:31 PM,35292.80,318128.78,15884.20,369305.78
68325,2025/04/16 12:19:31 PM,35291.66,318125.87,15884.20,369301.72
68326,2025/04/16 12:34:32 PM,35290.51,318122.97,15884.19,369297.66
68327,2025/04/16 12:49:32 PM,35289.36,318120.06,15884.19,369293.62
68328,2025/04/16 01:04:33 PM,35288.21,318117.16,15884.19,369289.56
68329,2025/04/16 01:19:33 PM,35287.07,318114.25,15884.19,369285.50
68330,2025/04/16 01:34:34 PM,35285.92,318111.31,15884.19,369281.44
68331,2025/04/16 01:49:34 PM,35284.77,318108.41,15884.19,369277.37
68332,2025/04/16 02:04:35 PM,35283.61,318105.50,15884.19,369273.31
68333,2025/04/16 02:19:35 PM,35282.45,318102.56,15884.18,369269.19
68334,2025/04/16 02:34:36 PM,35281.28,318099.66,15884.18,369265.12
68335,2025/04/16 02:49:36 PM,35280.11,318096.72,15884.18,369261.00
68336,2025/04/16 03:04:36 PM,35278.93,318093.78,15884.18,369256.91
68337,2025/04/16 03:19:37 PM,35277.74,318090.84,15884.18,369252.78
68338,2025/04/16 03:34:37 PM,35276.55,318087.91,15884.18,369248.62
68339,2025/04/16 03:49:38 PM,35275.34,318084.97,15884.18,369244.50
68340,2025/04/16 04:04:38 PM,35274.12,318082.03,15884.17,369240.34
68341,2025/04/16 04:19:39 PM,35272.88,318079.06,15884.17,369236.12
68342,2025/04/16 04:34:39 PM,35271.62,318076.09,15884.17,369231.91
68343,2025/04/16 04:49:40 PM,35270.37,318073.12,15884.17,369227.66
68344,2025/04/16 05:04:40 PM,35269.10,318070.16,15884.17,369223.41
68345,2025/04/16 05:19:41 PM,35267.82,318067.19,15884.17,369219.16
68346,2025/04/16 05:34:41 PM,35266.54,318064.19,15884.17,369214.87
68347,2025/04/16 05:49:42 PM,35265.23,318061.19,15884.17,369210.56
68348,2025/04/16 06:04:42 PM,35263.90,318058.19,15884.17,369206.25
68349,2025/04/16 06:19:43 PM,35262.56,318055.16,15884.16,369201.87
68350,2025/04/16 06:34:43 PM,35261.22,318052.12,15884.16,369197.50
68351,2025/04/16 06:49:44 PM,35259.88,318049.12,15884.16,369193.16
68352,2025/04/16 07:04:44 PM,35258.54,318046.12,15884.16,369188.81
68353,2025/04/16 07:19:45 PM,35257.18,318043.09,15884.16,369184.44
68354,2025/04/16 07:34:45 PM,35255.82,318040.06,15884.16,369180.03
68355,2025/04/16 07:49:46 PM,35254.45,318037.03,15884.16,369175.62
