Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
68276,2038/01/13 06:05:26 PM,91933.21,88369.70,82027.49,262330.41
68277,2038/01/13 06:20:27 PM,91937.58,88373.82,82031.24,262342.66
68278,2038/01/13 06:35:27 PM,91941.91,88377.90,82035.10,262354.91
68279,2038/01/13 06:50:28 PM,91946.27,88381.93,82038.98,262367.16
68280,2038/01/13 07:05:28 PM,91950.56,88385.96,82042.87,262379.41
68281,2038/01/13 07:20:29 PM,91954.92,88390.09,82046.80,262391.81
68282,2038/01/13 07:35:29 PM,91959.38,88394.28,82050.88,262404.53
68283,2038/01/13 07:50:30 PM,91964.01,88398.63,82055.08,262417.72
68284,2038/01/13 08:05:30 PM,91968.84,88403.16,82059.38,262431.37
68285,2038/01/13 08:20:31 PM,91973.59,88407.60,82063.68,262444.87
68286,2038/01/13 08:35:31 PM,91976.46,88410.39,82066.29,262453.12
68287,2038/01/13 08:50:32 PM,91976.62,88410.48,82066.37,262453.47
68288,2038/01/13 09:05:32 PM,91976.80,88410.61,82066.49,262453.91
68289,2038/01/13 09:20:33 PM,91976.87,88410.63,82066.51,262454.00
68290,2038/01/13 09:35:33 PM,91976.94,88410.66,82066.53,262454.12
68291,2038/01/13 09:50:34 PM,91977.00,88410.68,82066.55,262454.25
68292,2038/01/13 10:05:34 PM,91977.06,88410.70,82066.56,262454.31
68293,2038/01/13 10:20:35 PM,91977.12,88410.72,82066.59,262454.44
68294,2038/01/13 10:35:35 PM,91977.38,88410.94,82066.80,262455.12
68295,2038/01/13 10:50:36 PM,91977.45,88410.96,82066.82,262455.22
68296,2038/01/13 11:05:36 PM,91977.59,88411.06,82066.91,262455.56
68297,2038/01/13 11:20:37 PM,91977.66,88411.08,82066.93,262455.66
68298,2038/01/13 11:35:37 PM,91977.72,88411.09,82066.95,262455.75
68299,2038/01/13 11:50:38 PM,91977.78,88411.11,82066.97,262455.87
68300,2038/01/14 12:05:38 AM,91977.84,88411.13,82066.98,262455.94
68301,2038/01/14 12:20:39 AM,91977.91,88411.14,82067.00,262456.06
68302,2038/01/14 12:35:39 AM,91977.97,88411.16,82067.02,262456.12
68303,2038/01/14 12:50:40 AM,91978.04,88411.16,82067.03,262456.25
68304,2038/01/14 01:05:40 AM,91978.10,88411.17,82067.05,262456.34
68305,2038/01/14 01:20:41 AM,91978.16,88411.19,82067.07,262456.41
68306,2038/01/14 01:35:41 AM,91978.23,88411.20,82067.09,262456.53
68307,2038/01/14 01:50:41 AM,91978.30,88411.21,82067.10,262456.59
68308,2038/01/14 02:05:42 AM,91978.36,88411.22,82067.12,262456.69
68309,2038/01/14 02:20:42 AM,91978.42,88411.23,82067.13,262456.78
68310,2038/01/14 02:35:43 AM,91978.49,88411.25,82067.14,262456.87
68311,2038/01/14 02:50:43 AM,91978.55,88411.27,82067.15,262456.97
68312,2038/01/14 03:05:44 AM,91978.62,88411.29,82067.16,262457.06
68313,2038/01/14 03:20:44 AM,91978.68,88411.30,82067.16,262457.16
68314,2038/01/14 03:35:45 AM,91978.74,88411.33,82067.16,262457.22
68315,2038/01/14 03:50:45 AM,91978.81,88411.34,82067.18,262457.34
68316,2038/01/14 04:05:46 AM,91978.87,88411.35,82067.20,262457.41
68317,2038/01/14 04:20:46 AM,91978.94,88411.37,82067.22,262457.53
68318,2038/01/14 04:35:47 AM,91979.01,88411.38,82067.23,262457.62
68319,2038/01/14 04:50:47 AM,91979.07,88411.40,82067.23,262457.69
68320,2038/01/14 05:05:48 AM,91979.13,88411.42,82067.23,262457.81
68321,2038/01/14 05:20:48 AM,91979.20,88411.44,82067.24,262457.87
68322,2038/01/14 05:35:49 AM,91979.26,88411.46,82067.25,262457.97
68323,2038/01/14 05:50:49 AM,91979.32,88411.48,82067.26,262458.06
68324,2038/01/14 06:05:50 AM,91979.38,88411.50,82067.27,262458.12
68325,2038/01/14 06:20:50 AM,91979.45,88411.52,82067.27,262458.25
68326,2038/01/14 06:35:51 AM,91979.51,88411.53,82067.27,262458.31
68327,2038/01/14 06:50:51 AM,91979.57,88411.55,82067.28,262458.41
68328,2038/01/14 07:05:52 AM,91979.64,88411.57,82067.29,262458.50
68329,2038/01/14 07:20:52 AM,91979.70,88411.59,82067.29,262458.56
68330,2038/01/14 07:35:53 AM,91979.84,88411.70,82067.37,262458.91
68331,2038/01/14 07:50:53 AM,91980.56,88412.38,82068.00,262460.94
68332,2038/01/14 08:05:54 AM,91981.24,88413.02,82068.59,262462.87
68333,2038/01/14 08:20:54 AM,91981.91,88413.66,82069.18,262464.75
68334,2038/01/14 08:35:55 AM,91982.59,88414.30,82069.76,262466.66
68335,2038/01/14 08:50:55 AM,91983.26,88414.95,82070.32,262468.53
68336,2038/01/14 09:05:56 AM,91983.92,88415.59,82070.89,262470.41
68337,2038/01/14 09:20:56 AM,91985.74,88417.40,82072.45,262475.59
68338,2038/01/14 09:35:57 AM,91990.22,88421.55,82076.17,262487.94
68339,2038/01/14 09:50:57 AM,91995.34,88426.27,82080.42,262502.03
68340,2038/01/14 10:05:58 AM,92000.16,88430.73,82084.37,262515.25
68341,2038/01/14 10:20:58 AM,92004.82,88435.05,82088.25,262528.12
68342,2038/01/14 10:35:59 AM,92009.34,88439.32,82091.92,262540.56
68343,2038/01/14 10:50:59 AM,92013.78,88443.44,82095.60,262552.81
68344,2038/01/14 11:05:59 AM,92018.18,88447.62,82099.23,262565.06
68345,2038/01/14 11:21:00 AM,92022.59,88451.79,82102.92,262577.31
68346,2038/01/14 11:36:00 AM,92026.94,88455.85,82106.74,262589.53
68347,2038/01/14 11:51:01 AM,92031.29,88459.92,82110.56,262601.78
68348,2038/01/14 12:06:01 PM,92035.62,88463.96,82114.34,262613.94
68349,2038/01/14 12:21:02 PM,92039.98,88467.99,82118.11,262626.06
68350,2038/01/14 12:36:02 PM,92044.32,88472.02,82121.86,262638.19
68351,2038/01/14 12:51:03 PM,92048.64,88476.00,82125.63,262650.28
68352,2038/01/14 01:06:03 PM,92052.99,88480.03,82129.44,262662.47
68353,2038/01/14 01:21:04 PM,92057.45,88484.16,82133.33,262674.94
68354,2038/01/14 01:36:04 PM,92062.09,88488.44,82137.34,262687.87
68355,2038/01/14 01:51:05 PM,92066.90,88492.90,82141.43,262701.22
68356,2038/01/14 02:06:05 PM,92071.87,88497.39,82145.80,262715.06
68357,2038/01/14 02:21:06 PM,92075.89,88501.10,82149.27,262726.28
68358,2038/01/14 02:36:06 PM,92076.73,88501.86,82149.91,262728.50
68359,2038/01/14 02:51:07 PM,92076.81,88501.89,82149.93,262728.62
68360,2038/01/14 03:06:07 PM,92076.87,88501.91,82149.95,262728.72
68361,2038/01/14 03:21:08 PM,92076.95,88501.92,82149.95,262728.81
68362,2038/01/14 03:36:08 PM,92077.01,88501.94,82149.96,262728.91
68363,2038/01/14 03:51:09 PM,92077.07,88501.95,82149.98,262729.00
68364,2038/01/14 04:06:09 PM,92077.14,88501.96,82149.98,262729.06
68365,2038/01/14 04:21:10 PM,92077.20,88501.97,82150.00,262729.19
68366,2038/01/14 04:36:10 PM,92077.27,88501.98,82150.00,262729.25
68367,2038/01/14 04:51:11 PM,92077.34,88501.99,82150.01,262729.34
68368,2038/01/14 05:06:11 PM,92077.40,88502.01,82150.02,262729.44
68369,2038/01/14 05:21:12 PM,92077.47,88502.02,82150.03,262729.53
68370,2038/01/14 05:36:12 PM,92077.53,88502.04,82150.04,262729.59
68371,2038/01/14 05:51:13 PM,92077.60,88502.05,82150.04,262729.69
68372,2038/01/14 06:06:13 PM,92077.66,88502.06,82150.05,262729.75
68373,2038/01/14 06:21:14 PM,92077.73,88502.07,82150.06,262729.87
68374,2038/01/14 06:36:14 PM,92077.80,88502.09,82150.06,262729.94
68375,2038/01/14 06:51:15 PM,92077.86,88502.09,82150.07,262730.03
68376,2038/01/14 07:06:15 PM,92077.92,88502.11,82150.09,262730.12
68377,2038/01/14 07:21:16 PM,92077.99,88502.12,82150.09,262730.22
68378,2038/01/14 07:36:16 PM,92078.05,88502.14,82150.10,262730.28
68379,2038/01/14 07:51:17 PM,92078.12,88502.15,82150.11,262730.37
68380,2038/01/14 08:06:17 PM,92078.18,88502.16,82150.12,262730.47
68381,2038/01/14 08:21:18 PM,92078.25,88502.18,82150.14,262730.56
68382,2038/01/14 08:36:18 PM,92078.31,88502.20,82150.15,262730.66
68383,2038/01/14 08:51:18 PM,92078.37,88502.20,82150.16,262730.75
68384,2038/01/14 09:06:19 PM,92078.44,88502.22,82150.17,262730.81
68385,2038/01/14 09:21:19 PM,92078.50,88502.23,82150.19,262730.91
68386,2038/01/14 09:36:20 PM,92078.56,88502.24,82150.20,262731.00
68387,2038/01/14 09:51:20 PM,92078.62,88502.26,82150.20,262731.06
68388,2038/01/14 10:06:21 PM,92078.70,88502.27,82150.21,262731.19
68389,2038/01/14 10:21:21 PM,92078.76,88502.29,82150.22,262731.25
68390,2038/01/14 10:36:22 PM,92078.82,88502.30,82150.23,262731.34
68391,2038/01/14 10:51:22 PM,92078.89,88502.33,82150.23,262731.44
68392,2038/01/14 11:06:23 PM,92078.95,88502.34,82150.24,262731.53
68393,2038/01/14 11:21:23 PM,92079.02,88502.36,82150.24,262731.62
68394,2038/01/14 11:36:24 PM,92079.09,88502.37,82150.25,262731.72
68395,2038/01/14 11:51:24 PM,92079.15,88502.39,82150.26,262731.78
68396,2038/01/15 12:06:25 AM,92079.21,88502.41,82150.27,262731.87
68397,2038/01/15 12:21:25 AM,92079.28,88502.42,82150.27,262731.97
68398,2038/01/15 12:36:26 AM,92079.34,88502.43,82150.28,262732.06
68399,2038/01/15 12:51:26 AM,92079.41,88502.45,82150.28,262732.12
68400,2038/01/15 01:06:27 AM,92079.47,88502.46,82150.29,262732.22
68401,2038/01/15 01:21:27 AM,92079.53,88502.47,82150.30,262732.31
68402,2038/01/15 01:36:28 AM,92079.59,88502.48,82150.30,262732.37
68403,2038/01/15 01:51:28 AM,92079.66,88502.49,82150.31,262732.47
68404,2038/01/15 02:06:29 AM,92079.73,88502.51,82150.32,262732.56
68405,2038/01/15 02:21:29 AM,92079.79,88502.52,82150.32,262732.62
68406,2038/01/15 02:36:30 AM,92079.85,88502.54,82150.33,262732.72
68407,2038/01/15 02:51:30 AM,92079.92,88502.55,82150.34,262732.81
68408,2038/01/15 03:06:31 AM,92079.99,88502.57,82150.35,262732.91
68409,2038/01/15 03:21:31 AM,92080.05,88502.59,82150.36,262733.00
68410,2038/01/15 03:36:32 AM,92080.12,88502.59,82150.37,262733.09
68411,2038/01/15 03:51:32 AM,92080.19,88502.61,82150.38,262733.19
68412,2038/01/15 04:06:33 AM,92080.25,88502.62,82150.38,262733.25
68413,2038/01/15 04:21:33 AM,92080.32,88502.64,82150.39,262733.37
68414,2038/01/15 04:36:34 AM,92080.38,88502.66,82150.40,262733.44
68415,2038/01/15 04:51:34 AM,92080.45,88502.67,82150.41,262733.53
68416,2038/01/15 05:06:35 AM,92080.51,88502.69,82150.41,262733.59
68417,2038/01/15 05:21:35 AM,92080.57,88502.71,82150.41,262733.69
68418,2038/01/15 05:36:36 AM,92080.64,88502.72,82150.41,262733.78
68419,2038/01/15 05:51:36 AM,92080.70,88502.74,82150.41,262733.84
68420,2038/01/15 06:06:37 AM,92080.77,88502.76,82150.42,262733.94
68421,2038/01/15 06:21:37 AM,92080.84,88502.77,82150.42,262734.03
68422,2038/01/15 06:36:38 AM,92080.90,88502.79,82150.43,262734.12
68423,2038/01/15 06:51:38 AM,92080.97,88502.80,82150.43,262734.22
68424,2038/01/15 07:06:38 AM,92081.04,88502.82,82150.44,262734.31
68425,2038/01/15 07:21:39 AM,92081.11,88502.84,82150.44,262734.37
68426,2038/01/15 07:36:39 AM,92081.17,88502.85,82150.44,262734.47
68427,2038/01/15 07:51:40 AM,92081.24,88502.87,82150.44,262734.56
68428,2038/01/15 08:06:40 AM,92081.31,88502.89,82150.45,262734.66
68429,2038/01/15 08:21:41 AM,92081.37,88502.91,82150.45,262734.72
68430,2038/01/15 08:36:41 AM,92081.45,88502.92,82150.45,262734.81
68431,2038/01/15 08:51:42 AM,92081.52,88502.94,82150.45,262734.91
68432,2038/01/15 09:06:42 AM,92081.59,88502.95,82150.45,262735.00
68433,2038/01/15 09:21:43 AM,92081.66,88502.97,82150.45,262735.06
68434,2038/01/15 09:36:43 AM,92081.73,88502.98,82150.46,262735.19
68435,2038/01/15 09:51:44 AM,92081.80,88503.01,82150.46,262735.28
68436,2038/01/15 10:06:44 AM,92081.87,88503.02,82150.46,262735.34
68437,2038/01/15 10:21:45 AM,92081.94,88503.04,82150.47,262735.44
68438,2038/01/15 10:36:45 AM,92082.01,88503.05,82150.47,262735.53
68439,2038/01/15 10:51:46 AM,92082.08,88503.07,82150.48,262735.62
68440,2038/01/15 11:06:46 AM,92082.15,88503.09,82150.48,262735.72
68441,2038/01/15 11:21:47 AM,92082.22,88503.10,82150.48,262735.81
68442,2038/01/15 11:36:47 AM,92082.29,88503.12,82150.48,262735.87
68443,2038/01/15 11:51:48 AM,92082.36,88503.13,82150.49,262736.00
68444,2038/01/15 12:06:48 PM,92082.43,88503.15,82150.49,262736.06
68445,2038/01/15 12:21:49 PM,92082.50,88503.16,82150.50,262736.16
68446,2038/01/15 12:36:49 PM,92082.57,88503.18,82150.50,262736.25
68447,2038/01/15 12:51:50 PM,92082.64,88503.20,82150.51,262736.34
68448,2038/01/15 01:06:50 PM,92082.71,88503.21,82150.52,262736.44
68449,2038/01/15 01:21:51 PM,92082.78,88503.23,82150.52,262736.53
68450,2038/01/15 01:36:51 PM,92082.85,88503.25,82150.52,262736.62
68451,2038/01/15 01:51:52 PM,92082.92,88503.27,82150.53,262736.72
