Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
68389,2025/03/09 01:34:24 AM,61362.40,47997.91,52684.55,162044.86
68390,2025/03/09 01:49:24 AM,61362.40,47997.91,52684.55,162044.86
68391,2025/03/09 03:04:25 AM,61362.40,47997.91,52684.55,162044.86
68392,2025/03/09 03:19:25 AM,61362.40,47997.91,52684.55,162044.86
68393,2025/03/09 03:34:26 AM,61362.41,47997.92,52684.56,162044.89
68394,2025/03/09 03:49:26 AM,61362.41,47997.92,52684.56,162044.89
68395,2025/03/09 04:04:27 AM,61362.41,47997.92,52684.56,162044.89
68396,2025/03/09 04:19:27 AM,61362.41,47997.92,52684.56,162044.89
68397,2025/03/09 04:34:28 AM,61362.41,47997.92,52684.56,162044.89
68398,2025/03/09 04:49:28 AM,61362.41,47997.92,52684.56,162044.89
68399,2025/03/09 05:04:29 AM,61362.41,47997.92,52684.56,162044.89
68400,2025/03/09 05:19:29 AM,61363.60,47998.87,52685.68,162048.14
68401,2025/03/09 05:34:30 AM,61367.31,48001.86,52689.28,162058.45
68402,2025/03/09 05:49:30 AM,61370.61,48004.53,52692.49,162067.62
68403,2025/03/09 06:04:30 AM,61374.12,48007.38,52695.93,162077.42
68404,2025/03/09 06:19:31 AM,61375.37,48008.39,52697.12,162080.87
68405,2025/03/09 06:34:31 AM,61375.94,48008.85,52697.65,162082.44
68406,2025/03/09 06:49:32 AM,61376.59,48009.38,52698.25,162084.22
68407,2025/03/09 07:04:32 AM,61377.16,48009.84,52698.78,162085.78
68408,2025/03/09 07:19:33 AM,61377.73,48010.29,52699.31,162087.33
68409,2025/03/09 07:34:33 AM,61378.30,48010.75,52699.83,162088.87
68410,2025/03/09 07:49:34 AM,61379.00,48011.30,52700.46,162090.75
68411,2025/03/09 08:04:34 AM,61384.21,48015.45,52705.24,162104.91
68412,2025/03/09 08:19:35 AM,61389.13,48019.39,52709.84,162118.36
68413,2025/03/09 08:34:35 AM,61394.05,48023.35,52714.45,162131.84
68414,2025/03/09 08:49:36 AM,61398.66,48027.07,52718.83,162144.56
68415,2025/03/09 09:04:36 AM,61401.24,48029.18,52721.21,162151.62
68416,2025/03/09 09:19:37 AM,61402.20,48029.95,52722.04,162154.19
68417,2025/03/09 09:34:37 AM,61403.20,48030.73,52722.89,162156.81
68418,2025/03/09 09:49:38 AM,61404.17,48031.49,52723.72,162159.37
68419,2025/03/09 10:04:38 AM,61405.14,48032.26,52724.57,162161.97
68420,2025/03/09 10:19:39 AM,61406.14,48033.04,52725.43,162164.62
68421,2025/03/09 10:34:39 AM,61407.11,48033.80,52726.27,162167.19
68422,2025/03/09 10:49:40 AM,61408.11,48034.60,52727.14,162169.86
68423,2025/03/09 11:04:40 AM,61409.11,48035.39,52728.00,162172.50
68424,2025/03/09 11:19:41 AM,61410.07,48036.16,52728.83,162175.06
68425,2025/03/09 11:34:41 AM,61411.05,48036.93,52729.69,162177.67
68426,2025/03/09 11:49:41 AM,61412.02,48037.70,52730.53,162180.25
68427,2025/03/09 12:04:42 PM,61413.24,48038.72,52731.60,162183.56
68428,2025/03/09 12:19:42 PM,61414.57,48039.83,52732.77,162187.16
68429,2025/03/09 12:34:43 PM,61415.80,48040.85,52733.85,162190.50
68430,2025/03/09 12:49:43 PM,61417.05,48041.88,52734.95,162193.87
68431,2025/03/09 01:04:44 PM,61418.31,48042.92,52736.06,162197.30
68432,2025/03/09 01:19:44 PM,61419.58,48043.96,52737.18,162200.72
68433,2025/03/09 01:34:45 PM,61420.82,48044.97,52738.26,162204.05
68434,2025/03/09 01:49:45 PM,61421.86,48045.82,52739.18,162206.86
68435,2025/03/09 02:04:46 PM,61422.29,48046.23,52739.55,162208.06
68436,2025/03/09 02:19:46 PM,61422.48,48046.43,52739.73,162208.66
68437,2025/03/09 02:34:47 PM,61422.48,48046.43,52739.73,162208.66
68438,2025/03/09 02:49:47 PM,61422.48,48046.43,52739.73,162208.66
68439,2025/03/09 03:04:48 PM,61422.48,48046.43,52739.73,162208.66
68440,2025/03/09 03:19:48 PM,61422.49,48046.44,52739.73,162208.66
68441,2025/03/09 03:34:49 PM,61422.49,48046.44,52739.73,162208.66
68442,2025/03/09 03:49:49 PM,61422.50,48046.45,52739.73,162208.69
68443,2025/03/09 04:04:50 PM,61422.50,48046.45,52739.73,162208.69
68444,2025/03/09 04:19:50 PM,61422.50,48046.45,52739.73,162208.69
68445,2025/03/09 04:34:51 PM,61422.50,48046.45,52739.73,162208.69
68446,2025/03/09 04:49:51 PM,61422.54,48046.47,52739.76,162208.77
68447,2025/03/09 05:04:52 PM,61423.75,48047.44,52740.86,162212.05
68448,2025/03/09 05:19:52 PM,61430.06,48052.62,52746.39,162229.08
68449,2025/03/09 05:34:52 PM,61440.06,48060.78,52755.12,162255.95
68450,2025/03/09 05:49:53 PM,61449.78,48068.73,52763.63,162282.12
68451,2025/03/09 06:04:53 PM,61457.63,48075.16,52770.48,162303.28
68452,2025/03/09 06:19:54 PM,61459.23,48076.41,52771.89,162307.53
68453,2025/03/09 06:34:54 PM,61460.77,48077.62,52773.26,162311.66
68454,2025/03/09 06:49:55 PM,61462.38,48078.91,52774.70,162315.98
68455,2025/03/09 07:04:55 PM,61463.90,48080.10,52776.06,162320.06
68456,2025/03/09 07:19:56 PM,61465.70,48081.54,52777.66,162324.91
68457,2025/03/09 07:34:56 PM,61467.34,48082.84,52779.14,162329.33
68458,2025/03/09 07:49:57 PM,61468.87,48084.04,52780.50,162333.41
68459,2025/03/09 08:04:57 PM,61470.50,48085.33,52781.97,162337.80
68460,2025/03/09 08:19:58 PM,61472.00,48086.51,52783.32,162341.83
68461,2025/03/09 08:34:58 PM,61473.83,48088.02,52784.98,162346.83
68462,2025/03/09 08:49:59 PM,61475.79,48089.64,52786.74,162352.16
68463,2025/03/09 09:04:59 PM,61477.82,48091.31,52788.54,162357.69
68464,2025/03/09 09:20:00 PM,61479.87,48093.00,52790.36,162363.23
68465,2025/03/09 09:35:00 PM,61481.89,48094.64,52792.16,162368.69
68466,2025/03/09 09:50:01 PM,61483.91,48096.26,52793.94,162374.11
68467,2025/03/09 10:05:01 PM,61485.56,48097.59,52795.41,162378.56
68468,2025/03/09 10:20:02 PM,61486.16,48098.11,52795.95,162380.22
68469,2025/03/09 10:35:02 PM,61486.57,48098.50,52796.30,162381.37
68470,2025/03/09 10:50:03 PM,61486.57,48098.50,52796.30,162381.37
68471,2025/03/09 11:05:03 PM,61486.57,48098.50,52796.30,162381.37
68472,2025/03/09 11:20:03 PM,61486.58,48098.50,52796.30,162381.37
68473,2025/03/09 11:35:04 PM,61486.58,48098.50,52796.30,162381.37
68474,2025/03/09 11:50:04 PM,61486.58,48098.50,52796.30,162381.37
68475,2025/03/10 12:05:05 AM,61486.58,48098.50,52796.30,162381.37
68476,2025/03/10 12:20:05 AM,61486.58,48098.50,52796.30,162381.37
68477,2025/03/10 12:35:06 AM,61486.58,48098.50,52796.30,162381.37
68478,2025/03/10 12:50:06 AM,61486.58,48098.50,52796.30,162381.37
68479,2025/03/10 01:05:07 AM,61486.58,48098.50,52796.30,162381.37
68480,2025/03/10 01:20:07 AM,61486.58,48098.50,52796.30,162381.37
68481,2025/03/10 01:35:08 AM,61486.59,48098.52,52796.30,162381.41
68482,2025/03/10 01:50:08 AM,61486.59,48098.52,52796.30,162381.41
68483,2025/03/10 02:05:09 AM,61486.59,48098.52,52796.30,162381.41
68484,2025/03/10 02:20:09 AM,61486.59,48098.52,52796.30,162381.41
68485,2025/03/10 02:35:10 AM,61486.59,48098.52,52796.30,162381.41
68486,2025/03/10 02:50:10 AM,61487.23,48099.04,52796.88,162383.16
68487,2025/03/10 03:05:11 AM,61491.27,48102.37,52800.44,162394.08
68488,2025/03/10 03:20:11 AM,61501.73,48110.96,52809.55,162422.23
68489,2025/03/10 03:35:12 AM,61512.89,48120.29,52819.38,162452.56
68490,2025/03/10 03:50:12 AM,61524.31,48129.92,52829.50,162483.73
68491,2025/03/10 04:05:13 AM,61526.96,48132.05,52831.85,162490.86
68492,2025/03/10 04:20:13 AM,61528.46,48133.23,52833.15,162494.84
68493,2025/03/10 04:35:13 AM,61530.05,48134.48,52834.53,162499.06
68494,2025/03/10 04:50:14 AM,61531.57,48135.66,52835.84,162503.08
68495,2025/03/10 05:05:14 AM,61533.09,48136.85,52837.15,162507.09
68496,2025/03/10 05:20:15 AM,61534.61,48138.02,52838.46,162511.11
68497,2025/03/10 05:35:15 AM,61536.21,48139.29,52839.86,162515.36
68498,2025/03/10 05:50:16 AM,61537.73,48140.47,52841.18,162519.39
68499,2025/03/10 06:05:16 AM,61539.26,48141.68,52842.51,162523.44
68500,2025/03/10 06:20:17 AM,61540.89,48142.97,52843.94,162527.80
68501,2025/03/10 06:35:17 AM,61542.78,48144.52,52845.59,162532.89
68502,2025/03/10 06:50:18 AM,61544.73,48146.11,52847.29,162538.14
68503,2025/03/10 07:05:18 AM,61546.73,48147.75,52849.03,162543.52
68504,2025/03/10 07:20:19 AM,61548.74,48149.42,52850.79,162548.94
68505,2025/03/10 07:35:19 AM,61550.82,48151.13,52852.60,162554.55
68506,2025/03/10 07:50:20 AM,61552.84,48152.76,52854.35,162559.94
68507,2025/03/10 08:05:20 AM,61554.85,48154.39,52856.09,162565.33
68508,2025/03/10 08:20:21 AM,61556.57,48155.76,52857.57,162569.91
68509,2025/03/10 08:35:21 AM,61557.28,48156.37,52858.20,162571.86
68510,2025/03/10 08:50:22 AM,61557.71,48156.79,52858.56,162573.06
68511,2025/03/10 09:05:22 AM,61557.71,48156.79,52858.56,162573.06
68512,2025/03/10 09:20:23 AM,61557.71,48156.79,52858.56,162573.06
68513,2025/03/10 09:35:23 AM,61557.71,48156.79,52858.56,162573.06
68514,2025/03/10 09:50:24 AM,61557.71,48156.79,52858.56,162573.06
68515,2025/03/10 10:05:24 AM,61557.71,48156.79,52858.56,162573.06
68516,2025/03/10 10:20:25 AM,61557.71,48156.79,52858.56,162573.06
68517,2025/03/10 10:35:25 AM,61557.71,48156.80,52858.56,162573.08
68518,2025/03/10 10:50:25 AM,61557.71,48156.80,52858.56,162573.08
68519,2025/03/10 11:05:26 AM,61557.71,48156.80,52858.56,162573.08
68520,2025/03/10 11:20:26 AM,61557.71,48156.80,52858.56,162573.08
68521,2025/03/10 11:35:27 AM,61557.71,48156.80,52858.56,162573.08
68522,2025/03/10 11:50:27 AM,61557.71,48156.80,52858.56,162573.08
68523,2025/03/10 12:05:28 PM,61557.71,48156.80,52858.56,162573.08
68524,2025/03/10 12:20:28 PM,61557.71,48156.80,52858.56,162573.08
68525,2025/03/10 12:35:29 PM,61557.71,48156.80,52858.56,162573.08
68526,2025/03/10 12:50:29 PM,61557.71,48156.80,52858.56,162573.08
68527,2025/03/10 01:05:30 PM,61557.71,48156.80,52858.56,162573.08
68528,2025/03/10 01:20:30 PM,61557.71,48156.80,52858.56,162573.08
68529,2025/03/10 01:35:31 PM,61557.71,48156.80,52858.56,162573.08
68530,2025/03/10 01:50:31 PM,61557.71,48156.80,52858.56,162573.08
68531,2025/03/10 02:05:32 PM,61557.73,48156.81,52858.57,162573.11
68532,2025/03/10 02:20:32 PM,61557.73,48156.81,52858.57,162573.11
68533,2025/03/10 02:35:33 PM,61557.73,48156.81,52858.57,162573.11
68534,2025/03/10 02:50:33 PM,61557.73,48156.81,52858.57,162573.11
68535,2025/03/10 03:05:34 PM,61557.73,48156.81,52858.57,162573.11
68536,2025/03/10 03:20:34 PM,61557.73,48156.81,52858.57,162573.11
68537,2025/03/10 03:35:35 PM,61557.73,48156.81,52858.57,162573.11
68538,2025/03/10 03:50:35 PM,61557.73,48156.81,52858.57,162573.11
68539,2025/03/10 04:05:36 PM,61557.73,48156.81,52858.57,162573.11
68540,2025/03/10 04:20:36 PM,61557.73,48156.81,52858.57,162573.11
68541,2025/03/10 04:35:37 PM,61557.73,48156.81,52858.57,162573.11
68542,2025/03/10 04:50:37 PM,61557.73,48156.81,52858.57,162573.11
68543,2025/03/10 05:05:38 PM,61559.36,48158.05,52860.04,162577.44
68544,2025/03/10 05:20:38 PM,61563.50,48161.29,52863.93,162588.70
68545,2025/03/10 05:35:38 PM,61567.28,48164.25,52867.51,162599.03
68546,2025/03/10 05:50:39 PM,61571.14,48167.27,52871.18,162609.59
68547,2025/03/10 06:05:39 PM,61572.67,48168.43,52872.57,162613.66
68548,2025/03/10 06:20:40 PM,61573.32,48168.87,52873.11,162615.31
68549,2025/03/10 06:35:40 PM,61573.98,48169.32,52873.64,162616.95
68550,2025/03/10 06:50:41 PM,61574.73,48169.85,52874.27,162618.84
68551,2025/03/10 07:05:41 PM,61575.38,48170.30,52874.81,162620.50
68552,2025/03/10 07:20:42 PM,61576.03,48170.75,52875.35,162622.12
68553,2025/03/10 07:35:42 PM,61576.79,48171.28,52875.99,162624.06
68554,2025/03/10 07:50:43 PM,61582.44,48175.65,52881.00,162639.08
68555,2025/03/10 08:05:43 PM,61587.87,48180.05,52885.80,162653.72
68556,2025/03/10 08:20:44 PM,61593.93,48185.06,52891.21,162670.19
68557,2025/03/10 08:35:44 PM,61599.04,48189.19,52895.96,162684.17
68558,2025/03/10 08:50:45 PM,61601.79,48191.42,52898.48,162691.69
68559,2025/03/10 09:05:45 PM,61602.78,48192.20,52899.36,162694.34
68560,2025/03/10 09:20:46 PM,61603.75,48192.99,52900.22,162696.95
68561,2025/03/10 09:35:46 PM,61604.73,48193.78,52901.11,162699.62
68562,2025/03/10 09:50:47 PM,61605.72,48194.58,52902.00,162702.30
68563,2025/03/10 10:05:47 PM,61606.68,48195.35,52902.86,162704.89
68564,2025/03/10 10:20:48 PM,61607.77,48196.24,52903.84,162707.84
68565,2025/03/10 10:35:48 PM,61608.76,48197.03,52904.72,162710.50
68566,2025/03/10 10:50:49 PM,61609.76,48197.82,52905.60,162713.19
68567,2025/03/10 11:05:49 PM,61610.76,48198.61,52906.48,162715.86
68568,2025/03/10 11:20:50 PM,61611.78,48199.43,52907.39,162718.59
68569,2025/03/10 11:35:50 PM,61612.89,48200.34,52908.37,162721.61
68570,2025/03/10 11:50:50 PM,61614.08,48201.32,52909.42,162724.83
68571,2025/03/11 12:05:51 AM,61615.42,48202.45,52910.61,162728.48
68572,2025/03/11 12:20:51 AM,61616.82,48203.63,52911.86,162732.31
68573,2025/03/11 12:35:52 AM,61618.21,48204.81,52913.11,162736.12
68574,2025/03/11 12:50:52 AM,61619.65,48206.02,52914.39,162740.06
68575,2025/03/11 01:05:53 AM,61621.12,48207.25,52915.70,162744.06
68576,2025/03/11 01:20:53 AM,61622.58,48208.47,52916.99,162748.03
68577,2025/03/11 01:35:54 AM,61623.89,48209.54,52918.14,162751.56
68578,2025/03/11 01:50:54 AM,61625.17,48210.59,52919.28,162755.03
68579,2025/03/11 02:05:55 AM,61625.61,48211.01,52919.66,162756.28
68580,2025/03/11 02:20:55 AM,61625.87,48211.26,52919.87,162757.00
68581,2025/03/11 02:35:56 AM,61625.87,48211.26,52919.87,162757.00
68582,2025/03/11 02:50:56 AM,61625.87,48211.26,52919.87,162757.00
68583,2025/03/11 03:05:57 AM,61625.87,48211.26,52919.87,162757.00
68584,2025/03/11 03:20:57 AM,61625.87,48211.27,52919.87,162757.02
68585,2025/03/11 03:35:58 AM,61625.87,48211.27,52919.87,162757.02
68586,2025/03/11 03:50:58 AM,61625.87,48211.27,52919.87,162757.02
68587,2025/03/11 04:05:59 AM,61625.87,48211.27,52919.87,162757.02
68588,2025/03/11 04:20:59 AM,61625.87,48211.27,52919.87,162757.02
68589,2025/03/11 04:36:00 AM,61625.87,48211.27,52919.87,162757.02
68590,2025/03/11 04:51:00 AM,61625.87,48211.27,52919.87,162757.02
68591,2025/03/11 05:06:01 AM,61625.87,48211.27,52919.87,162757.02
68592,2025/03/11 05:21:01 AM,61625.87,48211.27,52919.87,162757.02
68593,2025/03/11 05:36:01 AM,61625.87,48211.27,52919.87,162757.02
68594,2025/03/11 05:51:02 AM,61625.87,48211.27,52919.87,162757.02
68595,2025/03/11 06:06:02 AM,61625.87,48211.27,52919.87,162757.02
68596,2025/03/11 06:21:03 AM,61625.87,48211.27,52919.87,162757.02
68597,2025/03/11 06:36:03 AM,61625.88,48211.27,52919.87,162757.02
68598,2025/03/11 06:51:04 AM,61625.89,48211.27,52919.88,162757.03
68599,2025/03/11 07:06:04 AM,61625.89,48211.27,52919.88,162757.03
68600,2025/03/11 07:21:05 AM,61625.89,48211.28,52919.88,162757.06
68601,2025/03/11 07:36:05 AM,61625.93,48211.31,52919.92,162757.17
68602,2025/03/11 07:51:06 AM,61628.93,48213.68,52922.71,162765.31
68603,2025/03/11 08:06:06 AM,61632.88,48216.87,52926.57,162776.33
68604,2025/03/11 08:21:07 AM,61636.50,48219.79,52930.11,162786.41
68605,2025/03/11 08:36:07 AM,61639.57,48222.29,52933.11,162794.97
68606,2025/03/11 08:51:08 AM,61640.14,48222.73,52933.64,162796.52
68607,2025/03/11 09:06:08 AM,61640.77,48223.24,52934.21,162798.22
68608,2025/03/11 09:21:09 AM,61641.40,48223.75,52934.79,162799.95
68609,2025/03/11 09:36:09 AM,61641.98,48224.21,52935.32,162801.52
68610,2025/03/11 09:51:10 AM,61642.56,48224.67,52935.86,162803.09
68611,2025/03/11 10:06:10 AM,61643.13,48225.13,52936.39,162804.66
68612,2025/03/11 10:21:11 AM,61643.71,48225.59,52936.92,162806.22
68613,2025/03/11 10:36:11 AM,61645.59,48227.08,52938.61,162811.28
68614,2025/03/11 10:51:12 AM,61651.48,48231.83,52943.96,162827.27
68615,2025/03/11 11:06:12 AM,61656.71,48236.04,52948.81,162841.56
68616,2025/03/11 11:21:13 AM,61661.85,48240.16,52953.57,162855.58
68617,2025/03/11 11:36:13 AM,61666.88,48244.23,52958.26,162869.37
68618,2025/03/11 11:51:13 AM,61668.41,48245.45,52959.63,162873.48
68619,2025/03/11 12:06:14 PM,61669.35,48246.21,52960.46,162876.03
68620,2025/03/11 12:21:14 PM,61670.30,48246.98,52961.30,162878.58
68621,2025/03/11 12:36:15 PM,61671.23,48247.73,52962.12,162881.09
68622,2025/03/11 12:51:15 PM,61672.19,48248.50,52962.96,162883.66
68623,2025/03/11 01:06:16 PM,61673.14,48249.26,52963.80,162886.20
68624,2025/03/11 01:21:16 PM,61674.20,48250.13,52964.74,162889.08
68625,2025/03/11 01:36:17 PM,61675.17,48250.90,52965.59,162891.66
68626,2025/03/11 01:51:17 PM,61676.11,48251.66,52966.41,162894.19
68627,2025/03/11 02:06:18 PM,61677.06,48252.42,52967.26,162896.75
68628,2025/03/11 02:21:18 PM,61677.98,48253.17,52968.08,162899.23
68629,2025/03/11 02:36:19 PM,61678.94,48253.94,52968.92,162901.81
68630,2025/03/11 02:51:19 PM,61680.17,48254.97,52970.00,162905.14
68631,2025/03/11 03:06:20 PM,61681.46,48256.07,52971.15,162908.69
68632,2025/03/11 03:21:20 PM,61682.79,48257.20,52972.33,162912.31
68633,2025/03/11 03:36:21 PM,61684.14,48258.35,52973.52,162916.00
68634,2025/03/11 03:51:21 PM,61685.52,48259.52,52974.74,162919.78
68635,2025/03/11 04:06:22 PM,61686.91,48260.71,52975.99,162923.61
68636,2025/03/11 04:21:22 PM,61688.34,48261.93,52977.25,162927.52
68637,2025/03/11 04:36:23 PM,61689.77,48263.15,52978.54,162931.45
68638,2025/03/11 04:51:23 PM,61691.19,48264.37,52979.79,162935.34
68639,2025/03/11 05:06:24 PM,61691.85,48264.96,52980.37,162937.19
68640,2025/03/11 05:21:24 PM,61692.22,48265.32,52980.69,162938.23
68641,2025/03/11 05:36:24 PM,61692.22,48265.32,52980.69,162938.23
68642,2025/03/11 05:51:25 PM,61692.22,48265.32,52980.69,162938.23
68643,2025/03/11 06:06:25 PM,61692.22,48265.32,52980.69,162938.23
68644,2025/03/11 06:21:26 PM,61692.22,48265.32,52980.69,162938.23
68645,2025/03/11 06:36:26 PM,61692.22,48265.32,52980.69,162938.23
68646,2025/03/11 06:51:27 PM,61692.22,48265.32,52980.69,162938.23
68647,2025/03/11 07:06:27 PM,61692.22,48265.32,52980.69,162938.23
68648,2025/03/11 07:21:28 PM,61692.22,48265.32,52980.69,162938.23
68649,2025/03/11 07:36:28 PM,61692.22,48265.32,52980.69,162938.23
68650,2025/03/11 07:51:29 PM,61692.22,48265.32,52980.69,162938.23
68651,2025/03/11 08:06:29 PM,61692.22,48265.32,52980.69,162938.23
68652,2025/03/11 08:21:30 PM,61692.22,48265.32,52980.69,162938.23
68653,2025/03/11 08:36:30 PM,61692.22,48265.32,52980.69,162938.23
68654,2025/03/11 08:51:31 PM,61692.22,48265.32,52980.69,162938.23
68655,2025/03/11 09:06:31 PM,61692.22,48265.32,52980.69,162938.23
68656,2025/03/11 09:21:32 PM,61692.22,48265.32,52980.69,162938.23
68657,2025/03/11 09:36:32 PM,61692.22,48265.32,52980.69,162938.23
68658,2025/03/11 09:51:33 PM,61692.22,48265.32,52980.69,162938.23
68659,2025/03/11 10:06:33 PM,61692.22,48265.32,52980.69,162938.23
68660,2025/03/11 10:21:34 PM,61692.22,48265.32,52980.69,162938.23
68661,2025/03/11 10:36:34 PM,61692.22,48265.32,52980.69,162938.23
68662,2025/03/11 10:51:35 PM,61692.22,48265.32,52980.69,162938.23
68663,2025/03/11 11:06:35 PM,61692.22,48265.32,52980.69,162938.23
68664,2025/03/11 11:21:35 PM,61692.22,48265.32,52980.69,162938.23
68665,2025/03/11 11:36:36 PM,61692.22,48265.32,52980.69,162938.23
68666,2025/03/11 11:51:36 PM,61692.22,48265.32,52980.69,162938.23
68667,2025/03/12 12:06:37 AM,61692.22,48265.32,52980.69,162938.23
68668,2025/03/12 12:21:37 AM,61692.22,48265.32,52980.69,162938.23
68669,2025/03/12 12:36:38 AM,61692.22,48265.32,52980.69,162938.23
68670,2025/03/12 12:51:38 AM,61692.22,48265.32,52980.69,162938.23
68671,2025/03/12 01:06:39 AM,61692.22,48265.32,52980.69,162938.23
68672,2025/03/12 01:21:39 AM,61692.22,48265.32,52980.69,162938.23
68673,2025/03/12 01:36:40 AM,61692.22,48265.32,52980.69,162938.23
68674,2025/03/12 01:51:40 AM,61692.22,48265.32,52980.69,162938.23
68675,2025/03/12 02:06:41 AM,61692.22,48265.32,52980.69,162938.23
68676,2025/03/12 02:21:41 AM,61692.22,48265.32,52980.69,162938.23
68677,2025/03/12 02:36:42 AM,61692.22,48265.32,52980.69,162938.23
68678,2025/03/12 02:51:42 AM,61692.22,48265.32,52980.69,162938.23
68679,2025/03/12 03:06:43 AM,61692.22,48265.32,52980.69,162938.23
68680,2025/03/12 03:21:43 AM,61692.22,48265.32,52980.69,162938.23
68681,2025/03/12 03:36:44 AM,61692.22,48265.32,52980.69,162938.23
68682,2025/03/12 03:51:44 AM,61692.22,48265.32,52980.69,162938.23
68683,2025/03/12 04:06:45 AM,61692.22,48265.32,52980.69,162938.23
68684,2025/03/12 04:21:45 AM,61692.22,48265.32,52980.69,162938.23
68685,2025/03/12 04:36:46 AM,61692.22,48265.32,52980.69,162938.23
68686,2025/03/12 04:51:46 AM,61692.22,48265.32,52980.69,162938.23
68687,2025/03/12 05:06:46 AM,61692.22,48265.32,52980.69,162938.23
68688,2025/03/12 05:21:47 AM,61692.22,48265.32,52980.69,162938.23
68689,2025/03/12 05:36:47 AM,61692.22,48265.32,52980.69,162938.23
68690,2025/03/12 05:51:48 AM,61692.22,48265.32,52980.69,162938.23
68691,2025/03/12 06:06:48 AM,61692.22,48265.32,52980.69,162938.23
68692,2025/03/12 06:21:49 AM,61692.22,48265.32,52980.69,162938.23
68693,2025/03/12 06:36:49 AM,61692.22,48265.32,52980.69,162938.23
68694,2025/03/12 06:51:50 AM,61692.23,48265.33,52980.69,162938.25
68695,2025/03/12 07:06:50 AM,61692.23,48265.33,52980.69,162938.25
68696,2025/03/12 07:21:51 AM,61692.23,48265.33,52980.69,162938.25
68697,2025/03/12 07:36:51 AM,61692.23,48265.33,52980.69,162938.25
68698,2025/03/12 07:51:52 AM,61692.23,48265.33,52980.69,162938.25
68699,2025/03/12 08:06:52 AM,61692.23,48265.33,52980.69,162938.25
68700,2025/03/12 08:21:53 AM,61692.23,48265.33,52980.69,162938.25
68701,2025/03/12 08:36:53 AM,61692.23,48265.33,52980.69,162938.25
68702,2025/03/12 08:51:54 AM,61692.23,48265.33,52980.69,162938.25
68703,2025/03/12 09:06:54 AM,61692.23,48265.33,52980.69,162938.25
68704,2025/03/12 09:21:55 AM,61692.23,48265.33,52980.69,162938.25
68705,2025/03/12 09:36:55 AM,61692.25,48265.34,52980.70,162938.30
68706,2025/03/12 09:51:56 AM,61692.25,48265.34,52980.70,162938.30
68707,2025/03/12 10:06:56 AM,61692.25,48265.34,52980.70,162938.30
